binomial,genus,family,fossilArea,Area,taxon
Kalophrynus menglienicus,Kalophrynus,MICROHYLIDAE,0,3232.320339,Amphibian
Kalophrynus minusculus,Kalophrynus,MICROHYLIDAE,450.9146457,6442.977655,Amphibian
Kalophrynus nubicola,Kalophrynus,MICROHYLIDAE,0,1392.704716,Amphibian
Kalophrynus orangensis,Kalophrynus,MICROHYLIDAE,217.7572479,217.7572479,Amphibian
Kalophrynus palmatissimus,Kalophrynus,MICROHYLIDAE,0,1611.884251,Amphibian
Kalophrynus pleurostigma,Kalophrynus,MICROHYLIDAE,101250.171,754159.9996,Amphibian
Kalophrynus punctatus,Kalophrynus,MICROHYLIDAE,343.4818898,9784.90271,Amphibian
Kalophrynus robinsoni,Kalophrynus,MICROHYLIDAE,0,454.1906031,Amphibian
Kalophrynus subterrestris,Kalophrynus,MICROHYLIDAE,253.3963642,27239.31229,Amphibian
Kalophrynus yongi,Kalophrynus,MICROHYLIDAE,0,9.826669972,Amphibian
Kaloula assamensis,Kaloula,MICROHYLIDAE,2522.609515,2682.78265,Amphibian
Kaloula aureata,Kaloula,MICROHYLIDAE,0,1487.532928,Amphibian
Kaloula baleata,Kaloula,MICROHYLIDAE,118587.5763,860868.0715,Amphibian
Kaloula borealis,Kaloula,MICROHYLIDAE,458331.213,1366204.299,Amphibian
Kaloula conjuncta,Kaloula,MICROHYLIDAE,340.9898127,27864.96805,Amphibian
Kaloula indochinensis,Kaloula,MICROHYLIDAE,71.77371962,144389.104,Amphibian
Kaloula kalingensis,Kaloula,MICROHYLIDAE,10.52545116,14438.43913,Amphibian
Kaloula kokacii,Kaloula,MICROHYLIDAE,0,798.0582974,Amphibian
Kaloula latidisca,Kaloula,MICROHYLIDAE,0,9.763508744,Amphibian
Kaloula mediolineata,Kaloula,MICROHYLIDAE,97117.15224,214272.2204,Amphibian
Kaloula nonggangensis,Kaloula,MICROHYLIDAE,0,273.2471478,Amphibian
Kaloula picta,Kaloula,MICROHYLIDAE,16604.37418,272030.7791,Amphibian
Kaloula pulchra,Kaloula,MICROHYLIDAE,403540.8261,2438057.254,Amphibian
Kaloula rigida,Kaloula,MICROHYLIDAE,2.609955547,13858.1703,Amphibian
Kaloula rugifera,Kaloula,MICROHYLIDAE,6156.385238,54595.31503,Amphibian
Kaloula verrucosa,Kaloula,MICROHYLIDAE,833.6142281,297128.3307,Amphibian
Kaloula walteri,Kaloula,MICROHYLIDAE,3.285328189,641.2709609,Amphibian
Karsenia koreana,Karsenia,PLETHODONTIDAE,0.430251453,21549.68453,Amphibian
Kassina arboricola,Kassina,HYPEROLIIDAE,2746.271615,153336.269,Amphibian
Kassina cassinoides,Kassina,HYPEROLIIDAE,129805.7421,1590492.641,Amphibian
Kassina cochranae,Kassina,HYPEROLIIDAE,369.1096144,174153.5395,Amphibian
Kassina decorata,Kassina,HYPEROLIIDAE,0,1892.536364,Amphibian
Kassina fusca,Kassina,HYPEROLIIDAE,13269.18772,819826.5738,Amphibian
Kassina jozani,Kassina,HYPEROLIIDAE,0,55.49050964,Amphibian
Kassina kuvangensis,Kassina,HYPEROLIIDAE,94049.83667,561513.531,Amphibian
Kassina lamottei,Kassina,HYPEROLIIDAE,0,72135.25216,Amphibian
Kassina maculata,Kassina,HYPEROLIIDAE,200282.9987,915307.4594,Amphibian
Kassina maculifer,Kassina,HYPEROLIIDAE,48843.5833,160054.8981,Amphibian
Kassina maculosa,Kassina,HYPEROLIIDAE,727.131452,706125.5767,Amphibian
Kassina mertensi,Kassina,HYPEROLIIDAE,0,235641.9605,Amphibian
Kassina schioetzi,Kassina,HYPEROLIIDAE,0,181030.6924,Amphibian
Kassina senegalensis,Kassina,HYPEROLIIDAE,1636219.478,12196935.17,Amphibian
Kassina somalica,Kassina,HYPEROLIIDAE,256598.4876,612349.8405,Amphibian
Kassina wazae,Kassina,HYPEROLIIDAE,34.73020429,34.73020429,Amphibian
Kassinula wittei,Kassinula,HYPEROLIIDAE,23700.16909,180915.8879,Amphibian
Kurixalus appendiculatus,Kurixalus,RHACOPHORIDAE,6114.687915,209922.7463,Amphibian
Kurixalus baliogaster,Kurixalus,RHACOPHORIDAE,0,57283.71793,Amphibian
Kurixalus banaensis,Kurixalus,RHACOPHORIDAE,0,355.9674647,Amphibian
Kurixalus bisacculus,Kurixalus,RHACOPHORIDAE,14284.80479,81208.87208,Amphibian
Kurixalus eiffingeri,Kurixalus,RHACOPHORIDAE,115.6944022,23768.55171,Amphibian
Kurixalus gracilloides,Kurixalus,RHACOPHORIDAE,0,106.7563178,Amphibian
Kurixalus idiootocus,Kurixalus,RHACOPHORIDAE,226.8010514,26688.62882,Amphibian
Kurixalus lenquanensis,Kurixalus,RHACOPHORIDAE,0,359.2035177,Amphibian
Kurixalus motokawai,Kurixalus,RHACOPHORIDAE,0,4492.794736,Amphibian
Kurixalus naso,Kurixalus,RHACOPHORIDAE,64.78709964,11825.50079,Amphibian
Kurixalus odontotarsus,Kurixalus,RHACOPHORIDAE,2152.433434,335513.9267,Amphibian
Kurixalus verrucosus,Kurixalus,RHACOPHORIDAE,2149.113678,197361.9744,Amphibian
Kurixalus viridescens,Kurixalus,RHACOPHORIDAE,0,592.6619387,Amphibian
Laliostoma labrosum,Laliostoma,MANTELLIDAE,22311.7055,307700.3555,Amphibian
Lankanectes corrugatus,Lankanectes,NYCTIBATRACHIDAE,0,9734.56879,Amphibian
Lankanectes pera,Lankanectes,NYCTIBATRACHIDAE,0,77.37550875,Amphibian
Lanzarana largeni,Lanzarana,PTYCHADENIDAE,591.1164443,21577.85546,Amphibian
Laotriton laoensis,Laotriton,SALAMANDRIDAE,0,4559.077513,Amphibian
Latonia nigriventer,Latonia,ALYTIDAE,0,4.6487983,Amphibian
Laurentophryne parkeri,Laurentophryne,BUFONIDAE,0,9.775628133,Amphibian
Lechriodus aganoposis,Lechriodus,LIMNODYNASTIDAE,0,66826.80694,Amphibian
Lechriodus fletcheri,Lechriodus,LIMNODYNASTIDAE,2788.696363,63054.14253,Amphibian
Lechriodus melanopyga,Lechriodus,LIMNODYNASTIDAE,31270.96452,335703.2723,Amphibian
Lechriodus platyceps,Lechriodus,LIMNODYNASTIDAE,0,20615.8347,Amphibian
Leiopelma archeyi,Leiopelma,LEIOPELMATIDAE,41.82512537,1376.634667,Amphibian
Leiopelma hamiltoni,Leiopelma,LEIOPELMATIDAE,0.579065563,1.456111702,Amphibian
Leiopelma hochstetteri,Leiopelma,LEIOPELMATIDAE,11.79957261,10111.89691,Amphibian
Leiopelma pakeka,Leiopelma,LEIOPELMATIDAE,1.893489784,8.193226057,Amphibian
Lepidobatrachus asper,Lepidobatrachus,CERATOPHRYIDAE,398099.8644,408214.3321,Amphibian
Lepidobatrachus laevis,Lepidobatrachus,CERATOPHRYIDAE,467473.3964,478684.3631,Amphibian
Lepidobatrachus llanensis,Lepidobatrachus,CERATOPHRYIDAE,292060.5585,302269.1959,Amphibian
Leptobrachella aerea,Leptobrachella,MEGOPHRYIDAE,9.423233798,19064.28121,Amphibian
Leptobrachella alpina,Leptobrachella,MEGOPHRYIDAE,0,4407.046863,Amphibian
Leptobrachella applebyi,Leptobrachella,MEGOPHRYIDAE,0,144.2604087,Amphibian
Leptobrachella arayai,Leptobrachella,MEGOPHRYIDAE,0,3267.555311,Amphibian
Leptobrachella ardens,Leptobrachella,MEGOPHRYIDAE,0,258.0288594,Amphibian
Leptobrachella baluensis,Leptobrachella,MEGOPHRYIDAE,0,7972.016009,Amphibian
Leptobrachella bidoupensis,Leptobrachella,MEGOPHRYIDAE,0,118.6570362,Amphibian
Leptobrachella bijie,Leptobrachella,MEGOPHRYIDAE,0,19.89265155,Amphibian
Leptobrachella botsfordi,Leptobrachella,MEGOPHRYIDAE,0,22.00543111,Amphibian
Leptobrachella bourreti,Leptobrachella,MEGOPHRYIDAE,0,86.16716492,Amphibian
Leptobrachella brevicrus,Leptobrachella,MEGOPHRYIDAE,0,551.8710361,Amphibian
Leptobrachella crocea,Leptobrachella,MEGOPHRYIDAE,0,96.14181857,Amphibian
Leptobrachella dringi,Leptobrachella,MEGOPHRYIDAE,3300.407259,166225.2515,Amphibian
Leptobrachella firthi,Leptobrachella,MEGOPHRYIDAE,0,3049.701261,Amphibian
Leptobrachella fritinniens,Leptobrachella,MEGOPHRYIDAE,0,9.855263178,Amphibian
Leptobrachella fuliginosa,Leptobrachella,MEGOPHRYIDAE,14.13978311,67999.71308,Amphibian
Leptobrachella gracilis,Leptobrachella,MEGOPHRYIDAE,952.8507835,69820.74064,Amphibian
Leptobrachella hamidi,Leptobrachella,MEGOPHRYIDAE,117.7603343,85487.16803,Amphibian
Leptobrachella heteropus,Leptobrachella,MEGOPHRYIDAE,74.25724652,51040.93462,Amphibian
Leptobrachella isos,Leptobrachella,MEGOPHRYIDAE,0,3288.633485,Amphibian
Leptobrachella itiokai,Leptobrachella,MEGOPHRYIDAE,0,9.858922157,Amphibian
Leptobrachella juliandringi,Leptobrachella,MEGOPHRYIDAE,0,55730.72543,Amphibian
Leptobrachella kajangensis,Leptobrachella,MEGOPHRYIDAE,0,9.790566943,Amphibian
Leptobrachella kalonensis,Leptobrachella,MEGOPHRYIDAE,0,764.0596425,Amphibian
Leptobrachella kecil,Leptobrachella,MEGOPHRYIDAE,0,9.842185612,Amphibian
Leptobrachella laui,Leptobrachella,MEGOPHRYIDAE,21.58713813,920.6336415,Amphibian
Leptobrachella liui,Leptobrachella,MEGOPHRYIDAE,1514.844314,329023.6929,Amphibian
Leptobrachella macrops,Leptobrachella,MEGOPHRYIDAE,0,243.8104531,Amphibian
Leptobrachella maculosa,Leptobrachella,MEGOPHRYIDAE,0,172.7689848,Amphibian
Leptobrachella mangshanensis,Leptobrachella,MEGOPHRYIDAE,0,1024.009317,Amphibian
Leptobrachella maoershanensis,Leptobrachella,MEGOPHRYIDAE,0,261.0945613,Amphibian
Leptobrachella marmorata,Leptobrachella,MEGOPHRYIDAE,11.86605757,538.6727176,Amphibian
Leptobrachella maura,Leptobrachella,MEGOPHRYIDAE,0,260.6386657,Amphibian
Leptobrachella melanoleuca,Leptobrachella,MEGOPHRYIDAE,0,6645.811069,Amphibian
Leptobrachella melica,Leptobrachella,MEGOPHRYIDAE,0,1606.329305,Amphibian
Leptobrachella minima,Leptobrachella,MEGOPHRYIDAE,151.9389043,132953.6152,Amphibian
Leptobrachella mjobergi,Leptobrachella,MEGOPHRYIDAE,0,657.5838567,Amphibian
Leptobrachella nahangensis,Leptobrachella,MEGOPHRYIDAE,0,1295.265227,Amphibian
Leptobrachella namdongensis,Leptobrachella,MEGOPHRYIDAE,0,829.4714128,Amphibian
Leptobrachella natunae,Leptobrachella,MEGOPHRYIDAE,61.13743568,1641.919214,Amphibian
Leptobrachella oshanensis,Leptobrachella,MEGOPHRYIDAE,0,111750.2314,Amphibian
Leptobrachella pallida,Leptobrachella,MEGOPHRYIDAE,0,57.40240151,Amphibian
Leptobrachella palmata,Leptobrachella,MEGOPHRYIDAE,0,26.26616299,Amphibian
Leptobrachella parva,Leptobrachella,MEGOPHRYIDAE,0,11440.67184,Amphibian
Leptobrachella pelodytoides,Leptobrachella,MEGOPHRYIDAE,9913.169806,640860.7736,Amphibian
Leptobrachella picta,Leptobrachella,MEGOPHRYIDAE,0,18121.73708,Amphibian
Leptobrachella platycephala,Leptobrachella,MEGOPHRYIDAE,0,9.866505209,Amphibian
Leptobrachella pluvialis,Leptobrachella,MEGOPHRYIDAE,0,579.1358413,Amphibian
Leptobrachella puhoatensis,Leptobrachella,MEGOPHRYIDAE,0,180.8371987,Amphibian
Leptobrachella purpura,Leptobrachella,MEGOPHRYIDAE,0,132.1509057,Amphibian
Leptobrachella purpuraventra,Leptobrachella,MEGOPHRYIDAE,0,19.46664905,Amphibian
Leptobrachella pyrrhops,Leptobrachella,MEGOPHRYIDAE,0,126.7344797,Amphibian
Leptobrachella rowleyae,Leptobrachella,MEGOPHRYIDAE,2.319809073,37.32503694,Amphibian
Leptobrachella sabahmontana,Leptobrachella,MEGOPHRYIDAE,0,1517.684223,Amphibian
Leptobrachella serasanae,Leptobrachella,MEGOPHRYIDAE,4.93874588,4936.212609,Amphibian
Leptobrachella shangsiensis,Leptobrachella,MEGOPHRYIDAE,0,1954.573977,Amphibian
Leptobrachella sola,Leptobrachella,MEGOPHRYIDAE,0,15204.13556,Amphibian
Leptobrachella sungi,Leptobrachella,MEGOPHRYIDAE,0,32418.41726,Amphibian
Leptobrachella tadungensis,Leptobrachella,MEGOPHRYIDAE,0,369.3491537,Amphibian
Leptobrachella tengchongensis,Leptobrachella,MEGOPHRYIDAE,0,76.76353569,Amphibian
Leptobrachella tuberosa,Leptobrachella,MEGOPHRYIDAE,0,26811.0329,Amphibian
Leptobrachella ventripunctata,Leptobrachella,MEGOPHRYIDAE,0,277.8739477,Amphibian
Leptobrachella wuhuangmontis,Leptobrachella,MEGOPHRYIDAE,0,9.998054378,Amphibian
Leptobrachella yingjiangensis,Leptobrachella,MEGOPHRYIDAE,0,10.69680385,Amphibian
Leptobrachella yunkaiensis,Leptobrachella,MEGOPHRYIDAE,0,10.15406539,Amphibian
Leptobrachium abbotti,Leptobrachium,MEGOPHRYIDAE,1657.353196,68786.20128,Amphibian
Leptobrachium ailaonicum,Leptobrachium,MEGOPHRYIDAE,0,13695.29311,Amphibian
Leptobrachium banae,Leptobrachium,MEGOPHRYIDAE,0,18358.07224,Amphibian
Leptobrachium boringii,Leptobrachium,MEGOPHRYIDAE,0,65816.67419,Amphibian
Leptobrachium buchardi,Leptobrachium,MEGOPHRYIDAE,0,1316.909735,Amphibian
Leptobrachium chapaense,Leptobrachium,MEGOPHRYIDAE,1253.283922,353370.6346,Amphibian
Leptobrachium echinatum,Leptobrachium,MEGOPHRYIDAE,0,683.089361,Amphibian
Leptobrachium gunungense,Leptobrachium,MEGOPHRYIDAE,0,395.0535941,Amphibian
Leptobrachium hainanense,Leptobrachium,MEGOPHRYIDAE,0,11818.71382,Amphibian
Leptobrachium hasseltii,Leptobrachium,MEGOPHRYIDAE,24805.39136,165491.4459,Amphibian
Leptobrachium hendricksoni,Leptobrachium,MEGOPHRYIDAE,21158.6707,180730.8702,Amphibian
Leptobrachium huashen,Leptobrachium,MEGOPHRYIDAE,0,151491.0459,Amphibian
Leptobrachium ingeri,Leptobrachium,MEGOPHRYIDAE,33.44189923,391.0498454,Amphibian
Leptobrachium kanowitense,Leptobrachium,MEGOPHRYIDAE,4.097374195,9.911658953,Amphibian
Leptobrachium kantonishikawai,Leptobrachium,MEGOPHRYIDAE,0,9.869018933,Amphibian
Leptobrachium leishanense,Leptobrachium,MEGOPHRYIDAE,0,2876.859993,Amphibian
Leptobrachium leucops,Leptobrachium,MEGOPHRYIDAE,0,3057.249737,Amphibian
Leptobrachium liui,Leptobrachium,MEGOPHRYIDAE,0,269450.3386,Amphibian
Leptobrachium lumadorum,Leptobrachium,MEGOPHRYIDAE,38.25686364,9440.791295,Amphibian
Leptobrachium mangyanorum,Leptobrachium,MEGOPHRYIDAE,0,1186.832884,Amphibian
Leptobrachium masatakasatoi,Leptobrachium,MEGOPHRYIDAE,0,15091.96251,Amphibian
Leptobrachium montanum,Leptobrachium,MEGOPHRYIDAE,0.798917724,26539.32407,Amphibian
Leptobrachium mouhoti,Leptobrachium,MEGOPHRYIDAE,0.246973363,47969.48453,Amphibian
Leptobrachium ngoclinhense,Leptobrachium,MEGOPHRYIDAE,0,275.9653342,Amphibian
Leptobrachium nigrops,Leptobrachium,MEGOPHRYIDAE,1658.874756,42229.26655,Amphibian
Leptobrachium promustache,Leptobrachium,MEGOPHRYIDAE,0,104.9591316,Amphibian
Leptobrachium pullum,Leptobrachium,MEGOPHRYIDAE,0,58196.73877,Amphibian
Leptobrachium rakhinensis,Leptobrachium,MEGOPHRYIDAE,0,1704.227805,Amphibian
Leptobrachium smithi,Leptobrachium,MEGOPHRYIDAE,13620.28572,206545.9432,Amphibian
Leptobrachium tagbanorum,Leptobrachium,MEGOPHRYIDAE,0,2645.543952,Amphibian
Leptobrachium tenasserimense,Leptobrachium,MEGOPHRYIDAE,0,4852.927108,Amphibian
Leptobrachium tengchongense,Leptobrachium,MEGOPHRYIDAE,0,516.9807229,Amphibian
Leptobrachium waysepuntiense,Leptobrachium,MEGOPHRYIDAE,24.71377765,22937.76908,Amphibian
Leptobrachium xanthops,Leptobrachium,MEGOPHRYIDAE,0,611.5289664,Amphibian
Leptobrachium xanthospilum,Leptobrachium,MEGOPHRYIDAE,0,7272.577504,Amphibian
Leptodactylodon albiventris,Leptodactylodon,ARTHROLEPTIDAE,0,3489.540473,Amphibian
Leptodactylodon axillaris,Leptodactylodon,ARTHROLEPTIDAE,0,73.95589109,Amphibian
Leptodactylodon bicolor,Leptodactylodon,ARTHROLEPTIDAE,0,6410.111801,Amphibian
Leptodactylodon blanci,Leptodactylodon,ARTHROLEPTIDAE,0,83.23099339,Amphibian
Leptodactylodon boulengeri,Leptodactylodon,ARTHROLEPTIDAE,0,6645.418387,Amphibian
Leptodactylodon bueanus,Leptodactylodon,ARTHROLEPTIDAE,0,625.2001801,Amphibian
Leptodactylodon erythrogaster,Leptodactylodon,ARTHROLEPTIDAE,0,33.13178039,Amphibian
Leptodactylodon mertensi,Leptodactylodon,ARTHROLEPTIDAE,0,1426.247608,Amphibian
Leptodactylodon ornatus,Leptodactylodon,ARTHROLEPTIDAE,0,916.6957309,Amphibian
Leptodactylodon ovatus,Leptodactylodon,ARTHROLEPTIDAE,0,22927.37153,Amphibian
Leptodactylodon perreti,Leptodactylodon,ARTHROLEPTIDAE,325.485295,6475.38852,Amphibian
Leptodactylodon polyacanthus,Leptodactylodon,ARTHROLEPTIDAE,0,6177.778875,Amphibian
Leptodactylodon stevarti,Leptodactylodon,ARTHROLEPTIDAE,0,352.7278668,Amphibian
Leptodactylodon ventrimarmoratus,Leptodactylodon,ARTHROLEPTIDAE,3.369823743,17819.10258,Amphibian
Leptodactylodon wildi,Leptodactylodon,ARTHROLEPTIDAE,0,60.39374687,Amphibian
Leptodactylus albilabris,Leptodactylus,LEPTODACTYLIDAE,598.9689449,10649.90368,Amphibian
Leptodactylus bolivianus,Leptodactylus,LEPTODACTYLIDAE,747242.1218,6208337.11,Amphibian
Leptodactylus bufonius,Leptodactylus,LEPTODACTYLIDAE,948417.6238,1077091.737,Amphibian
Leptodactylus caatingae,Leptodactylus,LEPTODACTYLIDAE,61192.78692,367730.029,Amphibian
Leptodactylus camaquara,Leptodactylus,LEPTODACTYLIDAE,0,12940.89953,Amphibian
Leptodactylus chaquensis,Leptodactylus,LEPTODACTYLIDAE,1359320.973,1991621.782,Amphibian
Leptodactylus colombiensis,Leptodactylus,LEPTODACTYLIDAE,3088.66418,138590.2116,Amphibian
Leptodactylus cunicularius,Leptodactylus,LEPTODACTYLIDAE,0,99387.54315,Amphibian
Leptodactylus cupreus,Leptodactylus,LEPTODACTYLIDAE,0,224.7611944,Amphibian
Leptodactylus didymus,Leptodactylus,LEPTODACTYLIDAE,67301.03683,129700.796,Amphibian
Leptodactylus diedrus,Leptodactylus,LEPTODACTYLIDAE,0,690260.0296,Amphibian
Leptodactylus discodactylus,Leptodactylus,LEPTODACTYLIDAE,104800.0357,1083373.354,Amphibian
Leptodactylus elenae,Leptodactylus,LEPTODACTYLIDAE,1199981.54,2392599.659,Amphibian
Leptodactylus fallax,Leptodactylus,LEPTODACTYLIDAE,1.954679408,152.0253038,Amphibian
Leptodactylus flavopictus,Leptodactylus,LEPTODACTYLIDAE,6393.777516,73284.05714,Amphibian
Leptodactylus fragilis,Leptodactylus,LEPTODACTYLIDAE,462757.7849,1557072.576,Amphibian
Leptodactylus furnarius,Leptodactylus,LEPTODACTYLIDAE,8487.024157,1149082.85,Amphibian
Leptodactylus fuscus,Leptodactylus,LEPTODACTYLIDAE,1928546.391,11740481.48,Amphibian
Leptodactylus gracilis,Leptodactylus,LEPTODACTYLIDAE,1115538.205,1957972.843,Amphibian
Leptodactylus griseigularis,Leptodactylus,LEPTODACTYLIDAE,2407.164131,105004.7945,Amphibian
Leptodactylus hylodes,Leptodactylus,LEPTODACTYLIDAE,7.811106374,37.64163809,Amphibian
Leptodactylus insularum,Leptodactylus,LEPTODACTYLIDAE,318775.4448,1051236.891,Amphibian
Leptodactylus jolyi,Leptodactylus,LEPTODACTYLIDAE,0,131.9683382,Amphibian
Leptodactylus knudseni,Leptodactylus,LEPTODACTYLIDAE,479839.2841,5236776.17,Amphibian
Leptodactylus labrosus,Leptodactylus,LEPTODACTYLIDAE,20393.21898,98374.48091,Amphibian
Leptodactylus labyrinthicus,Leptodactylus,LEPTODACTYLIDAE,309863.7337,2656572.758,Amphibian
Leptodactylus laticeps,Leptodactylus,LEPTODACTYLIDAE,429735.8208,433225.1795,Amphibian
Leptodactylus latinasus,Leptodactylus,LEPTODACTYLIDAE,1338592.478,1823556.055,Amphibian
Leptodactylus latrans,Leptodactylus,LEPTODACTYLIDAE,2446797.434,10932978.97,Amphibian
Leptodactylus lauramiriamae,Leptodactylus,LEPTODACTYLIDAE,0,1682.923033,Amphibian
Leptodactylus leptodactyloides,Leptodactylus,LEPTODACTYLIDAE,542924.6581,4793929.77,Amphibian
Leptodactylus lithonaetes,Leptodactylus,LEPTODACTYLIDAE,2658.791321,116702.8505,Amphibian
Leptodactylus longirostris,Leptodactylus,LEPTODACTYLIDAE,10441.66718,646177.4522,Amphibian
Leptodactylus magistris,Leptodactylus,LEPTODACTYLIDAE,0,7.862467878,Amphibian
Leptodactylus marambaiae,Leptodactylus,LEPTODACTYLIDAE,17.35123499,86.54699485,Amphibian
Leptodactylus melanonotus,Leptodactylus,LEPTODACTYLIDAE,166616.1851,833113.5766,Amphibian
Leptodactylus myersi,Leptodactylus,LEPTODACTYLIDAE,2377.406255,218257.8655,Amphibian
Leptodactylus mystaceus,Leptodactylus,LEPTODACTYLIDAE,660022.5318,7135141.504,Amphibian
Leptodactylus mystacinus,Leptodactylus,LEPTODACTYLIDAE,1713840.613,5187119.399,Amphibian
Leptodactylus natalensis,Leptodactylus,LEPTODACTYLIDAE,12915.86114,282078.0254,Amphibian
Leptodactylus nesiotus,Leptodactylus,LEPTODACTYLIDAE,508.2141817,1026.473079,Amphibian
Leptodactylus notoaktites,Leptodactylus,LEPTODACTYLIDAE,2575.282849,191865.8554,Amphibian
Leptodactylus pallidirostris,Leptodactylus,LEPTODACTYLIDAE,183808.5894,860418.5082,Amphibian
Leptodactylus paraensis,Leptodactylus,LEPTODACTYLIDAE,12394.20328,586278.4195,Amphibian
Leptodactylus pascoensis,Leptodactylus,LEPTODACTYLIDAE,0,30.65925243,Amphibian
Leptodactylus pentadactylus,Leptodactylus,LEPTODACTYLIDAE,319870.5452,4505636.807,Amphibian
Leptodactylus peritoaktites,Leptodactylus,LEPTODACTYLIDAE,135.7656328,7638.564439,Amphibian
Leptodactylus petersii,Leptodactylus,LEPTODACTYLIDAE,398710.207,6056592.576,Amphibian
Leptodactylus plaumanni,Leptodactylus,LEPTODACTYLIDAE,0,211371.2319,Amphibian
Leptodactylus podicipinus,Leptodactylus,LEPTODACTYLIDAE,897425.4635,3871653.266,Amphibian
Leptodactylus poecilochilus,Leptodactylus,LEPTODACTYLIDAE,49530.16417,239797.3934,Amphibian
Leptodactylus pustulatus,Leptodactylus,LEPTODACTYLIDAE,98508.1092,1121297.541,Amphibian
Leptodactylus rhodomerus,Leptodactylus,LEPTODACTYLIDAE,47.01693241,31406.45308,Amphibian
Leptodactylus rhodomystax,Leptodactylus,LEPTODACTYLIDAE,431341.7176,5152536.674,Amphibian
Leptodactylus rhodonotus,Leptodactylus,LEPTODACTYLIDAE,89679.67554,425027.6505,Amphibian
Leptodactylus riveroi,Leptodactylus,LEPTODACTYLIDAE,1473.14671,836715.7086,Amphibian
Leptodactylus rugosus,Leptodactylus,LEPTODACTYLIDAE,2.152263978,157996.5514,Amphibian
Leptodactylus sabanensis,Leptodactylus,LEPTODACTYLIDAE,0,4966.382453,Amphibian
Leptodactylus savagei,Leptodactylus,LEPTODACTYLIDAE,22942.50916,255618.9076,Amphibian
Leptodactylus sertanejo,Leptodactylus,LEPTODACTYLIDAE,11454.47943,587991.1309,Amphibian
Leptodactylus silvanimbus,Leptodactylus,LEPTODACTYLIDAE,0,150.8705309,Amphibian
Leptodactylus spixi,Leptodactylus,LEPTODACTYLIDAE,12626.23904,724709.3115,Amphibian
Leptodactylus stenodema,Leptodactylus,LEPTODACTYLIDAE,227072.4566,4406416.985,Amphibian
Leptodactylus syphax,Leptodactylus,LEPTODACTYLIDAE,327992.6382,3025391.536,Amphibian
Leptodactylus tapiti,Leptodactylus,LEPTODACTYLIDAE,0,269.1690049,Amphibian
Leptodactylus troglodytes,Leptodactylus,LEPTODACTYLIDAE,166767.991,1942695.999,Amphibian
Leptodactylus turimiquensis,Leptodactylus,LEPTODACTYLIDAE,1752.195121,9455.81671,Amphibian
Leptodactylus validus,Leptodactylus,LEPTODACTYLIDAE,131.4723587,5419.392536,Amphibian
Leptodactylus vastus,Leptodactylus,LEPTODACTYLIDAE,42029.39145,1048484.763,Amphibian
Leptodactylus ventrimaculatus,Leptodactylus,LEPTODACTYLIDAE,7511.33423,123067.016,Amphibian
Leptodactylus viridis,Leptodactylus,LEPTODACTYLIDAE,0,9366.82214,Amphibian
Leptodactylus wagneri,Leptodactylus,LEPTODACTYLIDAE,2201.508761,211368.3773,Amphibian
Leptopelis anchietae,Leptopelis,ARTHROLEPTIDAE,23765.69961,474862.1198,Amphibian
Leptopelis anebos,Leptopelis,ARTHROLEPTIDAE,0,317.9940006,Amphibian
Leptopelis argenteus,Leptopelis,ARTHROLEPTIDAE,15191.85122,145770.3824,Amphibian
Leptopelis aubryi,Leptopelis,ARTHROLEPTIDAE,102300.111,1178961.973,Amphibian
Leptopelis aubryioides,Leptopelis,ARTHROLEPTIDAE,6759.298585,582053.3772,Amphibian
Leptopelis bequaerti,Leptopelis,ARTHROLEPTIDAE,0.005805606,16.76325271,Amphibian
Leptopelis bocagii,Leptopelis,ARTHROLEPTIDAE,444369.9049,3233102.187,Amphibian
Leptopelis boulengeri,Leptopelis,ARTHROLEPTIDAE,58488.45645,792252.6348,Amphibian
Leptopelis brevipes,Leptopelis,ARTHROLEPTIDAE,0,2.816680809,Amphibian
Leptopelis brevirostris,Leptopelis,ARTHROLEPTIDAE,21891.87422,543128.2013,Amphibian
Leptopelis bufonides,Leptopelis,ARTHROLEPTIDAE,79096.96489,1258820.319,Amphibian
Leptopelis calcaratus,Leptopelis,ARTHROLEPTIDAE,168476.7911,1887764.97,Amphibian
Leptopelis christyi,Leptopelis,ARTHROLEPTIDAE,29846.4236,372527.6875,Amphibian
Leptopelis concolor,Leptopelis,ARTHROLEPTIDAE,36427.06095,113154.8711,Amphibian
Leptopelis crystallinoron,Leptopelis,ARTHROLEPTIDAE,0,316.982245,Amphibian
Leptopelis cynnamomeus,Leptopelis,ARTHROLEPTIDAE,84457.5704,717948.1623,Amphibian
Leptopelis fenestratus,Leptopelis,ARTHROLEPTIDAE,0,42.60972963,Amphibian
Leptopelis fiziensis,Leptopelis,ARTHROLEPTIDAE,16.85092675,251.2468736,Amphibian
Leptopelis flavomaculatus,Leptopelis,ARTHROLEPTIDAE,84364.92736,858943.9122,Amphibian
Leptopelis gramineus,Leptopelis,ARTHROLEPTIDAE,399.3244269,16126.32024,Amphibian
Leptopelis grandiceps,Leptopelis,ARTHROLEPTIDAE,0,1513.626506,Amphibian
Leptopelis jordani,Leptopelis,ARTHROLEPTIDAE,0,83.19003145,Amphibian
Leptopelis karissimbensis,Leptopelis,ARTHROLEPTIDAE,0,2750.819747,Amphibian
