OBJECTID,id_no,binomial,orig_area_km2
595,21492,Carlito syrichta,120136.85679071469
596,88110352,Carollia benkeithi,2105161.811892855
597,3903,Carollia brevicauda,10748382.33001527
598,88110411,Carollia castanea,2501315.5663892999
599,136782,Carollia manu,31953.949655593311
600,88110257,Carollia monohernandezi,9.5926516054882089
601,3905,Carollia perspicillata,13795891.557856601
602,136268,Carollia sowelli,790215.58284640778
603,3906,Carollia subrufa,212250.3100365281
604,40596,Carpitalpa arendsi,9827.7570511960748
605,3917,Carpomys melanurus,2543.324838625349
606,3916,Carpomys phaeurus,4215.0316908878594
607,3921,Carterodon sulcidens,272975.37234064779
608,7799,Caryomys eva,198259.41757014711
609,7800,Caryomys inez,435969.7456567341
610,3999,Casinycteris argynnis,1707536.481945528
611,4003,Castor canadensis,15707558.57225335
612,4007,Castor fiber,3573508.1621731911
613,4015,Catagonus wagneri,304457.23002642178
614,4037,Catopuma badia,268234.01615503029
615,4038,Catopuma temminckii,337442.1476005693
616,86257782,Cavia aperea,6132945.4770089369
617,4065,Cavia fulgida,684485.99441646133
618,136520,Cavia intermedia,0.29373104870525663
619,4066,Cavia magna,104016.78962560619
620,86263590,Cavia patzelti,11922.135601473879
621,4068,Cavia tschudii,810000.25755478488
622,136865,Cebuella niveiventris,1180124.860064337
623,136926,Cebuella pygmaea,497009.87139203661
624,4081,Cebus aequatorialis,68527.025072778561
625,39951,Cebus albifrons,374888.346493627
626,81257277,Cebus capucinus,211543.43494224109
627,43941,Cebus castaneus,282866.21374824859
628,4082,Cebus cesarae,42873.318765452597
629,4075,Cebus cuscinus,208870.02630531049
630,81265980,Cebus imitator,270276.44966790499
631,40019,Cebus kaapori,190774.1367057068
632,70333164,Cebus leucocephalus,61956.807319723099
633,4084,Cebus malitiosus,3200.7261084160482
634,81384371,Cebus olivaceus,952132.43969621672
635,70333194,Cebus unicolor,1403484.0539845191
636,39952,Cebus versicolor,129600.0259650169
637,4076,Cebus yuracus,480003.14918781869
638,136350,Centronycteris centralis,2377732.4562774068
639,4112,Centronycteris maximiliani,5647035.0221470082
640,4133,Centurio senex,2085276.3621748181
641,21488,Cephalopachus bancanus,847616.03841501928
642,4137,Cephalophus adersi,5035.2097068177991
643,4138,Cephalophus callipygus,745834.23290206527
644,4139,Cephalophus dorsalis,3572483.6508252211
645,4154,Cephalophus harveyi,354883.29658431181
646,4140,Cephalophus jentinki,59692.952824500302
647,4141,Cephalophus leucogaster,1031855.554941178
648,4144,Cephalophus natalensis,897296.73542006745
649,4145,Cephalophus niger,761605.88789378444
650,4146,Cephalophus nigrifrons,3193026.3812800809
651,4148,Cephalophus ogilbyi,504342.45933021168
652,4149,Cephalophus rufilatus,2928863.1957553769
653,4150,Cephalophus silvicultor,6162529.7776936898
654,4151,Cephalophus spadix,6572.3778854931707
655,4152,Cephalophus weynsi,1484339.620414773
656,4153,Cephalophus zebra,59057.270221070023
657,4159,Cephalorhynchus commersonii,369023.51262784167
658,4160,Cephalorhynchus eutropia,302120.97881461831
659,4161,Cephalorhynchus heavisidii,144960.28248131499
660,4162,Cephalorhynchus hectori,96455.128653136839
661,4185,Ceratotherium simum,12627061.55150499
662,4192,Cercartetus caudatus,308470.01578471699
663,40576,Cercartetus concinnus,583915.81657092448
664,40577,Cercartetus lepidus,103579.2043341918
665,40578,Cercartetus nanus,386693.33360480308
666,136615,Cercocebus agilis,990293.11207797984
667,136933,Cercocebus atys,316322.99565936608
668,4207,Cercocebus chrysogaster,78979.466136279007
669,4200,Cercocebus galeritus,214.5341499214241
670,4206,Cercocebus lunulatus,164395.350868826
671,4203,Cercocebus sanjei,188.10566649258351
672,4201,Cercocebus torquatus,263783.98053098959
673,4212,Cercopithecus ascanius,2619555.3597841021
674,136930,Cercopithecus campbelli,313557.81439185888
675,4214,Cercopithecus cephus,835771.83079301449
676,136885,Cercopithecus denti,408495.76480834308
677,4245,Cercopithecus diana,221565.86673530171
678,4216,Cercopithecus dryas,3513.0126193026908
679,4217,Cercopithecus erythrogaster,73795.346099428498
680,4218,Cercopithecus erythrotis,54822.249839033808
681,4219,Cercopithecus hamlyni,225789.8567727753
682,92401376,Cercopithecus lomamiensis,19607.259403884531
683,136931,Cercopithecus lowei,264329.00556535198
684,4221,Cercopithecus mitis,2345563.9746039109
685,4222,Cercopithecus mona,649961.15360200335
686,4223,Cercopithecus neglectus,2289653.9298485648
687,4224,Cercopithecus nictitans,1347309.3040242719
688,4225,Cercopithecus petaurista,552868.72936657106
689,92411527,Cercopithecus pogonias,1101646.728206587
690,4232,Cercopithecus roloway,132063.6624447614
691,4229,Cercopithecus sclateri,34781.641442230793
692,92466239,Cercopithecus wolfi,710549.53281891602
693,4248,Cerdocyon thous,8433403.3251461182
694,136276,Cerradomys maracajuensis,963529.31709250913
695,136511,Cerradomys marinhus,31994.478190640479
696,114955348,Cerradomys scotti,1644156.0162617189
697,15614,Cerradomys subflavus,1461122.985962918
698,4256,Cervus albirostris,747273.86418793467
699,55997823,Cervus canadensis,6039605.6458367333
700,55997072,Cervus elaphus,4274996.152729664
701,4261,Cervus hanglu,47606.37185599954
702,41788,Cervus nippon,350968.6106943381
703,136547,Chacodelphys formosa,3712.8241353595499
704,4305,Chaerephon aloysiisabaudiae,1116979.851838226
705,4306,Chaerephon ansorgei,5630172.3702863781
706,67360705,Chaerephon atsinanana,68399.399765841255
707,4307,Chaerephon bemmeleni,671127.03010201897
708,4308,Chaerephon bivittatus,1892530.13500158
709,4309,Chaerephon bregullae,20613.224737557099
710,4310,Chaerephon chapini,4295240.9295754563
711,4311,Chaerephon gallagheri,312.28509260085627
712,4312,Chaerephon jobensis,2339187.9870602372
713,136393,Chaerephon jobimena,186292.5339234173
714,4313,Chaerephon johorensis,91529.941070066401
715,4314,Chaerephon major,1759012.5626850461
716,4315,Chaerephon nigeriae,4801548.524610321
717,4316,Chaerephon plicatus,2462213.1550221238
718,67362271,Chaerephon pumilus,6942266.8949623005
719,4319,Chaerephon russatus,431270.08182145079
720,4320,Chaerephon solomonis,7070.416481421008
721,4321,Chaerephon tomensis,656.64355999104305
722,6860,Chaetocauda sichuanensis,1189.84288408731
723,96812094,Chaetodipus ammophilus,14664.93090059616
724,92459293,Chaetodipus arenarius,88086.48219254498
725,4327,Chaetodipus artus,89254.782986862207
726,4328,Chaetodipus baileyi,283191.32373582642
727,4329,Chaetodipus californicus,106981.2643435912
728,136606,Chaetodipus eremicus,538905.6449576196
729,4330,Chaetodipus fallax,46888.378395159678
730,4331,Chaetodipus formosus,322099.29133621312
731,4332,Chaetodipus goldmani,83505.149422983101
732,4333,Chaetodipus hispidus,2300232.6870883969
733,4334,Chaetodipus intermedius,510463.91620082181
734,136361,Chaetodipus lineatus,11431.80157612631
735,4335,Chaetodipus nelsoni,564416.21194106108
736,4336,Chaetodipus penicillatus,395580.06963977899
737,4337,Chaetodipus pernix,99053.043268458961
738,136837,Chaetodipus rudinoris,118043.4724561265
739,92461708,Chaetodipus siccus,408.53473956936853
740,4338,Chaetodipus spinatus,125757.1255771805
741,4366,Chaetomys subspinosus,127324.1027250592
742,89604632,Chaetophractus vellerosus,1902285.571339299
743,4369,Chaetophractus villosus,2550965.0479055569
744,4414,Chalinolobus dwyeri,540244.94362550729
745,4417,Chalinolobus gouldii,7369440.2260573646
746,4419,Chalinolobus morio,2316975.4889453449
747,4420,Chalinolobus neocaledonicus,16190.553702371481
748,4421,Chalinolobus nigrogriseus,1476726.0257175651
749,4422,Chalinolobus picatus,1154276.304807167
750,4425,Chalinolobus tuberculatus,160381.42187004071
751,163021607,Cheirogaleus andysabini,616.01765875552326
752,163021377,Cheirogaleus crossleyi,20521.70400305534
753,163021927,Cheirogaleus grovesi,923.81799362956622
754,163022131,Cheirogaleus lavasoensis,70.412829928753013
755,54778911,Cheirogaleus major,6465.3569370549303
756,163023599,Cheirogaleus medius,8993.8203739368364
757,163020756,Cheirogaleus shethi,872.70579155556118
758,41576,Cheirogaleus sibreei,501.85145601164129
759,163022885,Cheirogaleus thomasi,133.7055252037095
760,4600,Cheiromeles parvidens,443817.36762955762
761,4601,Cheiromeles torquatus,1330213.5266473249
762,4603,Chelemys macronyx,322043.97142687341
763,4604,Chelemys megalonyx,64386.889996424667
764,41564,Cheracebus lucifer,253307.81240974049
765,41563,Cheracebus lugens,913299.32839484385
766,39944,Cheracebus medemi,15663.27118264548
767,41565,Cheracebus purinus,152852.91262066719
768,41566,Cheracebus regulus,221340.1322687713
769,41562,Cheracebus torquatus,247897.8408416032
770,136775,Chibchanomys orcesi,176812.3397634085
771,4627,Chibchanomys trichotis,61506.998002981512
772,4634,Chilomys instans,197766.40117652051
773,88088745,Chilonatalus macer,107847.9057310514
774,88088852,Chilonatalus micropus,14935.0753066246
775,14361,Chilonatalus tumidifrons,4209.1767024846313
776,4647,Chimarrogale hantu,12589.77446428787
777,40614,Chimarrogale himalayica,3308360.68223821
778,4648,Chimarrogale phaeura,3372.2764497889229
779,40615,Chimarrogale platycephalus,206393.6611929092
780,40616,Chimarrogale styani,840677.93081144581
781,4649,Chimarrogale sumatrana,5.5340990000418699
782,4651,Chinchilla chinchilla,410386.92440839717
783,4652,Chinchilla lanigera,24493.457918096821
784,4655,Chinchillula sahamae,160700.85963186561
785,4658,Chionomys gud,78034.364684910135
786,4659,Chionomys nivalis,890860.29671989952
787,4660,Chionomys roberti,73078.835340436272
788,4664,Chiroderma doriae,2630986.9892294239
789,4665,Chiroderma improvisum,1571.086834699114
790,4666,Chiroderma salvini,3419308.4260184318
791,4667,Chiroderma trinitatum,9384553.7522286177
792,4668,Chiroderma villosum,10414193.38061749
793,88108434,Chiroderma vizottoi,318.45373206469111
794,4669,Chiromyscus chiropus,426711.02676211367
795,4670,Chironax melanocephalus,177749.46949189491
796,4671,Chironectes minimus,6225427.9226768818
797,4679,Chiropodomys calamianensis,14051.8227669429
798,4680,Chiropodomys gliroides,1252660.4662623729
799,4681,Chiropodomys karlkoopmani,4489.839071781008
800,4682,Chiropodomys major,153561.10470264679
801,4683,Chiropodomys muroides,193515.23817692659
802,4684,Chiropodomys pusillus,732493.379540122
803,4685,Chiropotes albinasus,981532.89990916778
804,43891,Chiropotes chiropotes,1363869.9268454879
805,70330167,Chiropotes sagulatus,824290.08773711964
806,39956,Chiropotes satanas,273122.60952346172
807,43892,Chiropotes utahickae,352113.03220021288
808,4691,Chiruromys forbesi,33437.533184183572
809,4692,Chiruromys lamia,34007.221085717378
810,4693,Chiruromys vates,100851.7337742433
811,4704,Chlamyphorus truncatus,405642.82756677509
812,4233,Chlorocebus aethiops,1146158.0521581711
813,136291,Chlorocebus cynosuros,3083219.186191312
814,4240,Chlorocebus djamdjamensis,9082.2333022002731
815,136271,Chlorocebus pygerythrus,4654398.0289562773
816,136265,Chlorocebus sabaeus,1439287.034697609
817,136208,Chlorocebus tantalus,3943155.9712525611
818,4768,Chlorotalpa duthieae,10919.129165040489
819,4766,Chlorotalpa sclateri,91861.661116900068
820,136259,Chodsigoa caovansunga,1304.119686693736
821,41430,Chodsigoa hypsibia,423739.11005947582
822,41431,Chodsigoa lamula,15904.40837278059
823,41435,Chodsigoa parca,583041.01125721715
824,136298,Chodsigoa parva,70.458229776368668
825,20416,Chodsigoa salenskii,248.0698675007749
826,41436,Chodsigoa smithii,48071.042310805336
827,136760,Chodsigoa sodalis,6988.6175858750339
828,4772,Choeroniscus godmani,2679285.2085914351
829,4774,Choeroniscus minor,5047175.9468656378
830,4775,Choeroniscus periosus,64962.744654339578
831,4776,Choeronycteris mexicana,1777524.818904225
832,10032,Choeropsis liberiensis,155980.24234744071
833,4777,Choloepus didactylus,4165535.9431202812
834,4778,Choloepus hoffmanni,1648128.4243532689
835,4806,Chrotogale owstoni,238119.20520276981
836,4807,Chrotomys gonzalesi,64.410130392589295
837,4808,Chrotomys mindorensis,35894.145429421907
838,136388,Chrotomys sibuyanensis,13.298643530834051
839,4092,Chrotomys silaceus,4484.5913135356641
840,4810,Chrotomys whiteheadi,16762.78494067083
841,4811,Chrotopterus auritus,13116587.71943414
842,40600,Chrysochloris asiatica,41683.606866521593
843,40601,Chrysochloris stuhlmanni,106058.7227285961
844,4812,Chrysochloris visagiei,366.47587085807533
845,4819,Chrysocyon brachyurus,4335914.0329580903
846,4828,Chrysospalax trevelyani,40316.496750387952
847,4829,Chrysospalax villosus,44470.420497136358
848,44787,Cistugo lesueuri,70747.338215128737
849,44788,Cistugo seabrae,317807.36933429632
850,41695,Civettictis civetta,15259130.637875199
851,4983,Cloeotis percivali,528499.34855771821
852,4989,Clyomys laticeps,1699556.446568026
853,112391705,Coccymys kirrhos,19316.20108226201
854,112464492,Coccymys ruemmleri,31663.316201128921
855,112393452,Coccymys shawmayeri,72928.527564167642
856,5074,Coelops frithii,2490987.1224004528
857,5076,Coelops robinsoni,137743.11491192499
858,87411473,Coendou baturitensis,144.57104484519769
859,5083,Coendou bicolor,1229452.02994692
860,136597,Coendou ichillus,145612.94932557989
861,20631,Coendou insidiosus,171756.5572518066
862,136738,Coendou melanurus,1443343.821788684
863,20629,Coendou mexicanus,707151.80218158499
864,5084,Coendou nycthemera,406493.83814759657
865,101228458,Coendou prehensilis,12256870.07925397
866,136485,Coendou pruinosus,215204.40949219701
867,136702,Coendou quichua,462706.70139963611
868,136518,Coendou roosmalenorum,168938.7374584247
869,7010,Coendou rufescens,381338.25815278752
870,46205559,Coendou speratus,312.16589947487842
871,20630,Coendou spinosus,1318059.9606207269
872,20633,Coendou vestitus,1445.688223599306
873,5113,Coleura afra,2795370.3414668422
874,80221085,Coleura kibomalandy,1480.4150597758339
875,5112,Coleura seychellensis,227.69457737638851
876,5142,Colobus angolensis,2120604.7601654041
877,136858,Colobus caudatus,4664.7533766779206
878,5143,Colobus guereza,2594753.5609134068
879,5144,Colobus polykomos,335671.31373871298
880,5145,Colobus satanas,327230.65583987237
881,5146,Colobus vellerosus,470671.21145656961
882,5151,Colomys goslingi,904774.10571701336
883,41458,Condylura cristata,3486580.4272524752
884,41630,Conepatus chinga,5075372.4768535206
885,41631,Conepatus humboldtii,710103.82525053131
886,41632,Conepatus leuconotus,2498375.482051319
887,41633,Conepatus semistriatus,2021496.5985137371
888,136343,Congosorex phillipsorum,85.622480634155465
889,5221,Congosorex polli,327.82428504524188
890,44935,Congosorex verheyeni,145308.9862212337
891,5224,Conilurus penicillatus,346296.0801458002
892,5228,Connochaetes gnou,403592.38680372358
893,5229,Connochaetes taurinus,3103264.1349311792
894,41527,Cormura brevirostris,7825334.3118557585
895,17599,Corynorhinus mexicanus,514938.42334646871
896,17600,Corynorhinus rafinesquii,1333935.282387482
897,17598,Corynorhinus townsendii,4596734.4727048082
898,5481,Craseonycteris thonglongyai,7953.965461153276
899,5499,Crateromys australis,783.11928357607269
900,5502,Crateromys heaneyi,2464.5124658561431
901,5501,Crateromys paulus,74.705831854384556
902,5500,Crateromys schadenbergi,2699.1644790494579
903,16025,Cratogeomys castanops,651629.92731872248
904,136215,Cratogeomys fulvescens,2140.5883957961269
905,16026,Cratogeomys fumosus,41173.996846007802
906,136647,Cratogeomys goldmani,149132.6906277978
907,16028,Cratogeomys merriami,6421.3848721780587
908,136396,Cratogeomys perotensis,4184.9820776990209
909,136249,Cratogeomys planiceps,2517.3441344139569
910,5513,Cremnomys cutchicus,534104.2551197391
911,5514,Cremnomys elvira,15.314818513023139
912,112256552,Cricetomys ansorgei,5710792.9128385456
913,5521,Cricetomys emini,3732470.2787560942
914,112169507,Cricetomys gambianus,4140030.909550088
915,5523,Cricetulus alticola,140653.24418024119
916,5524,Cricetulus barabensis,3691880.791651879
917,5525,Cricetulus kamensis,105902.51064978039
918,136746,Cricetulus lama,24459.152856835361
919,5526,Cricetulus longicaudatus,2465038.1763918991
920,5528,Cricetulus migratorius,7678266.9493804378
921,5527,Cricetulus sokolovi,358190.73177047772
922,136527,Cricetulus tibetanus,47642.394865028553
923,5529,Cricetus cricetus,4839645.6753494823
924,111747853,Crocidura absconditus,866.81357661593142
925,112517405,Crocidura afeworkbekelei,1240.271655024068
926,40617,Crocidura aleksandrisi,42688.583486056777
927,5620,Crocidura allex,6661.282104507115
928,5595,Crocidura andamanensis,46.379696416960627
929,48296764,Crocidura annamitensis,325.17291622134769
930,5558,Crocidura ansellorum,2208.855052895532
931,40618,Crocidura arabica,1146.258305310198
932,136270,Crocidura arispa,1050.7088101305681
933,5596,Crocidura armenica,772.57606756211658
934,48296412,Crocidura attenuata,5024788.8784507653
935,5621,Crocidura attila,830689.69471629837
936,5559,Crocidura baileyi,19271.565838212551
937,136726,Crocidura baluensis,2805.7053357022041
938,48297939,Crocidura batakorum,247.6067689210773
939,40620,Crocidura batesi,448106.16314273939
940,5597,Crocidura beatus,57076.560853184477
941,5598,Crocidura beccarii,91815.78134756627
