OBJECTID,id_no,binomial,Shape_Length,Shape_Area,original_area_km2
413,41235,Gastrotheca albolineata,10.73363596,2.639351112,30303.41645
414,41237,Quasipaa fasciculispina,24.47252776,0.502650741,6052.748839
415,41238,Limnonectes kohchangae,50.73570867,2.102992162,25346.73679
416,41239,Limnonectes namiyei,0.60994641,0.021070049,232.2754787
417,41240,Alcalus tasanae,5.580027214,0.509433041,6143.946359
418,41241,Lyciasalamandra luschani,3.496291698,0.182251805,1816.257237
419,54345,Peltophryne lemur,3.501616601,0.034845318,407.9110884
420,54346,Osteopilus vastus,19.17158802,1.989435026,23206.93737
421,54347,Austrochaperina adelphe,56.35436048,9.09126276,109268.0732
422,54348,Austrochaperina fryi,5.549529001,0.539517995,6373.907066
423,54349,Austrochaperina gracilipes,32.9604749,6.477079617,78513.23386
424,54350,Austrochaperina pluvialis,8.848092847,1.164085982,13686.48746
425,54351,Austrochaperina robusta,5.326720591,0.753137815,8834.759332
426,54352,Crinia nimbus,5.313659266,0.459247795,4145.306701
427,54353,Philoria kundagungan,1.634160481,0.147095774,1600.298827
428,54354,Philoria loveridgei,0.791814041,0.041397946,449.9888433
429,54355,Philoria sphagnicolus,5.228711313,0.901374175,9572.874361
430,54356,Limnodynastes lignarius,49.8072476,23.23097875,276861.0986
431,54357,Ptychadena tellinii,118.4657304,203.8985495,2476861.579
432,54358,Amietia dracomontana,3.722520165,0.487002064,5224.002132
433,54359,Amietia vertebralis,19.42774427,1.808844765,19409.43794
434,54360,Cryptotriton monzoni,0.21751371,0.001182893,14.08076187
435,54364,Arthroleptis adolfifriederici,8.43321365,1.016548796,12498.28564
436,54365,Arthroleptis affinis,11.60235281,0.900194408,10993.39072
437,54366,Arthroleptis bivittatus,0.151461845,0.000601407,7.304415364
438,54367,Arthroleptis brevipes,0.159318605,0.001741096,21.25170958
439,54368,Arthroleptis carquejai,1.027103603,0.075657079,919.4635879
440,54369,Arthroleptis crusculum,5.662225516,0.124957471,1521.832256
441,54371,Arthroleptis francei,1.224590858,0.025372385,300.6424979
442,54372,Arthroleptis hematogaster,5.679042737,1.092198359,13412.95163
443,54373,Arthroleptis lameerei,40.43778668,67.40881061,819235.7218
444,54374,Arthroleptis loveridgei,1.827092305,0.244829075,3007.7907
445,54375,Tomopterna milletihorsini,0.100539367,0.000779605,9.366848292
446,54376,Arthroleptis mossoensis,0.155898337,0.001610307,19.77699313
447,54377,Arthroleptis nikeae,0.023333242,1.86496E-05,0.227923881
448,54378,Arthroleptis nimbaensis,0.293614355,0.004809049,58.68211729
449,54379,Arthroleptis phrynoides,0.257532511,0.004878943,59.91555752
450,54380,Arthroleptis poecilonotus,137.5526301,209.2322079,2563738.767
451,54381,Arthroleptis pyrrhoscelis,9.669946987,1.266942222,15566.6433
452,54382,Arthroleptis reichei,12.70017493,0.898503849,10945.23253
453,54384,Arthroleptis spinalis,0.494988213,0.013441209,164.971894
454,54386,Arthroleptis sylvaticus,64.19748818,82.39678978,1013498.677
455,54387,Arthroleptis taeniatus,41.34102332,58.86617523,723718.3753
456,54388,Arthroleptis tanneri,1.232065354,0.052819182,647.9814818
457,54389,Arthroleptis troglodytes,0.183603075,0.001301467,15.09766219
458,54390,Arthroleptis tuberosus,65.76968597,91.79685378,1128770.995
459,54391,Arthroleptis variabilis,109.8925607,133.2840885,1636868.716
460,54392,Arthroleptis vercammeni,0.141980924,0.001364655,16.77460624
461,54393,Arthroleptis wahlbergii,15.05508482,4.714322389,50858.96317
462,54396,Arthroleptis zimmeri,0.082832983,0.000499572,6.121137219
463,54397,Arthroleptis aureoli,4.012864702,0.726181259,8818.745569
464,54398,Cardioglossa cyaneospila,8.606498117,0.785697146,9662.601289
465,54400,Cardioglossa elegans,22.1885183,11.9303079,146695.7377
466,54401,Cardioglossa escalerae,52.23913594,62.76599454,771686.0995
467,54402,Cardioglossa gracilis,39.60897618,53.76144461,660915.8694
468,54403,Cardioglossa gratiosa,46.21201167,78.5361379,965499.8598
469,54405,Cardioglossa melanogaster,2.234539393,0.059284278,726.3746523
470,54407,Cardioglossa oreas,2.282422772,0.112924249,1382.781178
471,54408,Cardioglossa pulchra,3.482786705,0.380205914,4658.715953
472,54409,Cardioglossa schioetzi,1.646909644,0.119458361,1461.696946
473,54410,Cardioglossa trifasciata,0.151021221,0.001176567,14.42898045
474,54411,Cardioglossa venusta,1.4192557,0.034733724,425.8214126
475,54412,Arthroleptis xenochirus,42.12430748,86.37087667,1044555.256
476,54413,Ascaphus montanus,45.54966932,27.96756763,239003.7292
477,54414,Ascaphus truei,211.831627,36.22841074,304259.3613
478,54415,Astylosternus batesi,35.31408679,53.04792151,652386.815
479,54416,Astylosternus diadematus,7.389010092,2.636839647,32334.24537
480,54417,Astylosternus fallax,1.287781508,0.058427522,716.5900143
481,54418,Astylosternus laurenti,3.159441525,0.252487324,3096.953531
482,54419,Astylosternus montanus,9.652604652,1.053155146,12897.1511
483,54420,Astylosternus nganhanus,0.441843522,0.004304022,52.55443828
484,54421,Astylosternus occidentalis,23.10058575,15.20554671,185797.1286
485,54422,Astylosternus perreti,1.013225193,0.033947752,416.3475438
486,54423,Astylosternus ranoides,2.103516331,0.167863846,2055.421163
487,54424,Astylosternus rheophilus,5.331672531,0.776698121,9515.227667
488,54425,Astylosternus schioetzi,1.16478857,0.082896136,1018.105934
489,54426,Leptodactylodon albiventris,2.829601958,0.283913973,3489.540473
490,54427,Leptodactylodon axillaris,0.284449746,0.006036749,73.95589109
491,54428,Leptodactylodon bicolor,6.24936494,0.523097916,6410.111801
492,54429,Leptodactylodon blanci,0.36844366,0.006762634,83.23099339
493,54430,Leptodactylodon boulengeri,5.177085469,0.542357459,6645.418387
494,54431,Leptodactylodon bueanus,0.928791275,0.050923266,625.2001801
495,54432,Leptodactylodon erythrogaster,0.204972675,0.002701624,33.13178039
496,54433,Leptodactylodon mertensi,2.100513595,0.116355282,1426.247608
497,54434,Leptodactylodon ornatus,1.408549752,0.074744323,916.6957309
498,54435,Leptodactylodon ovatus,7.498495568,1.869247338,22927.37153
499,54436,Leptodactylodon perreti,4.424073699,0.528845927,6475.38852
500,54437,Leptodactylodon polyacanthus,3.341304593,0.50429037,6177.778875
501,54438,Leptodactylodon stevarti,0.882506119,0.028661927,352.7278668
502,54439,Leptodactylodon ventrimarmoratus,5.542178878,1.450195289,17819.10258
503,54440,Leptodactylodon wildi,0.253841934,0.00492442,60.39374687
504,54441,Nyctibates corrugatus,13.4147588,6.707940254,82369.55061
505,54442,Scotobleps gabonicus,37.58643437,26.46541362,325321.0924
506,54443,Trichobatrachus robustus,44.56537005,20.22486521,248404.1678
507,54444,Barbourula kalimantanensis,1.192428346,0.013770273,169.4817726
508,54445,Bombina fortinuptialis,5.435012906,0.846991886,9473.025643
509,54446,Bombina lichuanensis,1.284038791,0.084896752,905.5637969
510,54448,Bombina microdeladigitora,10.86031884,2.590614192,29249.67588
511,54449,Bombina orientalis,165.0061389,104.798369,939923.7702
512,54450,Bombina pachypus,26.81020658,11.92898804,109905.1122
513,54451,Bombina variegata,208.8098322,127.2616522,1093942.888
514,54452,Brachycephalus didactylus,9.790102934,1.920367051,21903.93582
515,54453,Brachycephalus ephippium,38.47814689,11.43312158,132226.4838
516,54454,Brachycephalus nodoterga,0.299700191,0.007147483,80.57660151
517,54455,Brachycephalus pernix,0.133566702,0.001419631,15.83748151
518,54456,Brachycephalus vertebralis,1.384598552,0.120421347,1368.250627
519,54459,Adenomus kelaartii,5.482446063,0.921362279,11262.45246
520,54460,Altiphrynoides malcolmi,1.224617404,0.051539207,629.8546827
521,54461,Rhaebo atelopoides,0.464976817,0.00404136,49.69125064
522,54462,Rhaebo colomai,1.574430723,0.118773912,1461.802013
523,54463,Rhaebo olallai,0.283854775,0.004255045,52.37562202
524,54464,Ansonia albomaculata,19.61022723,7.624894341,93719.92159
525,54466,Ansonia fuliginea,0.704241562,0.023731601,290.4926608
526,54467,Ansonia glandulosa,2.321629303,0.086098856,1058.89365
527,54468,Ansonia guibei,1.286275717,0.051630127,632.3319984
528,54469,Ansonia hanitschi,10.95247424,1.717322796,21080.16515
529,54470,Ansonia inthanon,97.65237179,1.829883732,21404.45145
530,54471,Ansonia latidisca,0.208269654,0.00175895,21.64673454
531,54472,Ansonia leptopus,46.40853248,7.35736206,90466.35097
532,54473,Ansonia longidigita,33.85487663,8.393798276,103142.7885
533,54474,Ansonia malayana,21.67986895,6.909970203,84629.96289
534,54475,Ansonia mcgregori,6.281751827,0.389451977,4752.650314
535,54476,Ansonia minuta,17.43107612,2.167884546,26679.49527
536,54477,Ansonia muelleri,10.4410728,0.714983493,8711.485034
537,54478,Ghatophryne ornata,0.831853533,0.050595039,609.022281
538,54479,Ansonia penangensis,0.246426588,0.003240458,39.71279869
539,54480,Ansonia platysoma,3.032223108,0.285266221,3497.690879
540,54481,Ghatophryne rubigina,2.106044085,0.156857988,1895.316542
541,54482,Ansonia siamensis,5.092831783,0.159040049,1941.486157
542,54483,Ansonia spinulifer,38.79935545,4.386808305,53930.42759
543,54484,Ansonia tiomanica,0.216653049,0.003735156,45.92402216
544,54485,Ansonia torrentis,1.074862177,0.091935803,1128.982021
545,54486,Rhinella chrysophora,3.56428737,0.086565293,1027.595379
546,54487,Atelopus andinus,1.810706878,0.198160327,2415.38119
547,54488,Atelopus angelito,0.453099205,0.008167107,100.4976937
548,54489,Atelopus arsyecue,0.288858647,0.006606116,79.93090268
549,54490,Atelopus arthuri,0.500541629,0.005950365,73.20729137
550,54491,Atelopus balios,0.989380421,0.014112055,173.528478
551,54492,Atelopus bomolochos,3.707930385,0.31900033,3922.282369
552,54493,Atelopus boulengeri,5.52737497,0.193838932,2383.106892
553,54494,Atelopus carauta,0.440105295,0.009407222,115.0544227
554,54495,Atelopus carbonerensis,0.441476907,0.011736976,142.8749199
555,54496,Atelopus carrikeri,1.722051508,0.051863063,627.245863
556,54497,Atelopus certus,1.784801301,0.064312578,784.6072269
557,54498,Atelopus chiriquiensis,3.418221748,0.14361399,1745.871561
558,54499,Atelopus chocoensis,0.613416147,0.018998777,233.0995301
559,54500,Atelopus chrysocorallus,0.33120748,0.00454198,55.21548252
560,54501,Atelopus coynei,6.914425004,0.240080965,2955.083976
561,54502,Atelopus cruciger,15.0605922,1.36048338,16490.15485
562,54503,Atelopus dimorphus,0.299827036,0.005328818,64.77524758
563,54505,Atelopus elegans,5.029855012,0.679415351,8362.610069
564,54506,Atelopus erythropus,6.456149246,1.016672104,12195.80279
565,54507,Atelopus eusebianus,1.183392591,0.067076666,824.8597077
566,54508,Atelopus exiguus,1.129382244,0.033421855,410.8704959
567,54509,Atelopus famelicus,0.203084941,0.001640966,20.1661189
568,54510,Atelopus farci,0.040694656,0.000131773,1.616240247
569,54511,Atelopus flavescens,0.72324904,0.039557569,485.1605075
570,54512,Atelopus franciscus,6.988365714,2.328687974,28576.24133
571,54513,Atelopus galactogaster,0.256842519,0.005249439,64.12515339
572,54514,Atelopus glyphus,0.780123965,0.029842465,363.9767844
573,54515,Atelopus guanujo,0.540826443,0.011670102,143.5909302
574,54516,Atelopus guitarraensis,0.258869994,0.005332643,65.46613646
575,54517,Atelopus halihelos,0.428967266,0.004786767,58.85169703
576,54518,Atelopus ignescens,7.253529468,0.830999351,10227.639
577,54519,Atelopus laetissimus,0.686264267,0.01363816,164.8362022
578,54520,Atelopus limosus,1.885453739,0.115846159,1407.526644
579,54521,Atelopus longibrachius,0.101636013,0.000410984,5.045878667
580,54522,Atelopus longirostris,3.932112214,0.294114247,3620.126076
581,54523,Atelopus lozanoi,3.552259489,0.330306361,4050.865486
582,54524,Atelopus lynchi,0.106560528,0.000903582,11.12094606
583,54525,Atelopus mandingues,0.309226202,0.006960727,85.41621174
584,54526,Atelopus mindoensis,3.32760051,0.155983696,1919.982824
585,54527,Atelopus minutulus,0.101619632,0.00082173,10.08873306
586,54528,Atelopus monohernandezii,0.22889926,0.004169383,51.04313578
587,54529,Atelopus mucubajiensis,0.105125264,0.000879405,10.69944366
588,54530,Atelopus muisca,0.331689996,0.007119733,87.3644505
589,54531,Atelopus nahumae,1.319128501,0.032346718,391.2601536
590,54532,Atelopus nanay,0.408630861,0.006254229,76.89535599
591,54533,Atelopus nepiozomus,4.894318961,0.192225238,2361.539751
592,54534,Atelopus nicefori,0.304741281,0.007389953,90.39342136
593,54535,Atelopus oxyrhynchus,1.76470458,0.028429513,346.0833421
594,54536,Atelopus pachydermus,2.980683353,0.345414622,4236.957875
595,54537,Atelopus palmatus,0.907446343,0.011178849,137.5604648
596,54538,Atelopus pedimarmoratus,0.101692955,0.000822917,10.09803662
597,54539,Atelopus peruensis,8.625738476,1.862468272,22733.37277
598,54540,Atelopus petriruizi,0.486901639,0.014998569,184.3926132
599,54541,Atelopus pictiventris,0.108245859,0.00093239,11.4576561
600,54542,Atelopus pinangoi,0.272139667,0.002905409,35.33044039
601,54543,Atelopus planispina,1.386774988,0.022120812,272.2826047
602,54544,Atelopus pulcher,4.654813426,0.756427038,9255.503208
603,54545,Atelopus quimbaya,0.203492976,0.001647567,20.20673474
604,54546,Atelopus reticulatus,0.106706622,0.000906061,11.01520667
605,54547,Atelopus sanjosei,0.208109184,0.001723165,21.05247974
606,54548,Atelopus seminiferus,2.665419536,0.187970782,2302.211385
607,54549,Atelopus senex,1.50524077,0.0397394,482.0398203
608,54550,Atelopus sernai,0.92175777,0.026046233,318.5781987
609,54551,Atelopus simulatus,2.632055774,0.046992362,577.3306795
610,54552,Atelopus siranus,0.102917395,0.000842853,10.23538799
611,54553,Atelopus sonsonensis,0.64257319,0.029328374,359.2205969
612,54554,Atelopus sorianoi,0.088871633,0.000483363,5.889770382
613,54555,Atelopus spumarius,69.09981449,65.59538823,805848.6644
614,54556,Atelopus spurrelli,10.89693975,2.186949338,26789.53194
615,54557,Atelopus subornatus,1.104393661,0.050276565,617.1714684
616,54558,Atelopus tamaense,0.290868915,0.004580744,55.92849854
617,54559,Atelopus tricolor,23.64408189,3.688752835,43898.09955
618,54560,Atelopus varius,13.54523801,0.889212532,10807.37879
619,54561,Atelopus vogli,0.203803362,0.001652597,20.02637649
620,54562,Atelopus walkeri,1.119653852,0.016112305,194.8865489
621,54563,Atelopus zeteki,0.878020004,0.047705922,580.7201172
622,54564,Rhinella achalensis,4.192092778,0.223369705,2338.977723
623,54565,Rhinella acutirostris,35.54519052,60.2378762,738716.9467
624,54566,Bufo ailaoanus,2.273819224,0.338550264,3804.108517
625,54567,Incilius alvarius,52.17917654,34.53576867,364886.2706
626,54568,Rhinella amabilis,0.082460459,0.000541091,6.644560322
627,54569,Rhinella amboroensis,0.374854427,0.011181783,131.2233371
628,54570,Anaxyrus americanus,795.9948241,608.3434568,5225415.892
629,54571,Rhaebo anderssoni,7.685422272,1.663977053,20479.86439
630,54573,Vandijkophrynus angusticeps,22.03531841,7.419917602,76449.56221
631,54574,Sclerophrys arabica,84.2188678,79.016473,904650.9435
632,54575,Rhinella arborescandens,0.954104437,0.03085707,377.614258
633,54576,Rhinella arenarum,102.7969415,161.5816442,1666871.626
634,54577,Rhinella arunco,19.60101604,7.222049027,73501.27587
635,54578,Sclerophrys asmarae,30.3336743,14.86184039,180100.2933
636,54579,Phrynoidis asper,363.3108763,131.9009758,1614710.391
637,54580,Bufo aspinius,1.430632586,0.119184005,1323.479321
638,54581,Duttaphrynus atukoralei,6.810221706,0.559542404,6841.849289
639,54582,Bufo bankorensis,17.71699218,1.897465977,21413.55319
640,54583,Anaxyrus baxteri,0.377360884,0.011331643,105.5660972
641,54584,Duttaphrynus beddomii,2.782062014,0.190264526,2306.535818
642,54585,Rhinella beebei,69.79875009,18.25257612,221789.0597
643,54586,Poyntonophrynus beiranus,45.87022802,27.73963549,328059.3018
644,54587,Rhinella bergi,37.32470714,46.39606031,514162.9644
645,54588,Ingerophrynus biporcatus,73.52582832,26.17040276,320692.9837
646,54589,Sclerophrys blanfordii,42.62849332,28.77097825,347744.9016
647,54590,Rhaebo blombergi,14.34996859,1.868277127,22962.65389
648,54591,Incilius bocourti,5.193047109,0.796725682,9469.077741
649,54592,Sclerophrys brauni,7.429126284,0.364445472,4459.795874
650,54593,Duttaphrynus brevirostris,0.481151992,0.018422293,221.1255208
651,54594,Barbarophryne brongersmai,47.73658991,12.40539426,131721.2528
652,54595,Sclerophrys buchneri,7.564720962,3.788779713,46455.26635
653,54596,Bufo bufo,1296.437462,1456.645552,10546413.18
654,54597,Rhaebo caeruleostictus,11.78109747,1.443784247,17759.90336
655,54598,Epidalea calamita,300.4794856,273.5086018,2237365.526
656,54599,Anaxyrus californicus,23.40887178,5.499285356,57793.42088
657,54600,Sclerophrys camerunensis,64.40251368,73.21412078,900343.3324
658,54601,Incilius campbelli,6.683668501,0.406919638,4812.764752
659,54602,Incilius canaliferus,13.84208349,1.15617143,13767.33042
660,54603,Rhinella castaneotica,93.00561569,243.9420409,2985010.913
661,54604,Peltophryne cataulaciceps,3.330252399,0.24584033,2809.722343
662,54605,Incilius cavifrons,2.447117928,0.134241226,1569.464863
663,54606,Ingerophrynus celebensis,72.83101582,14.64559636,180051.9855
664,54607,Rhaebo ceratophrys,36.22840229,77.05333062,947670.7101
665,54608,Rhinella chavin,0.721508234,0.00624058,75.73120093
666,54610,Ingerophrynus claviger,6.368840584,0.64156254,7890.478818
667,54611,Incilius coccifer,52.80467446,11.60479991,139072.8224
668,54612,Anaxyrus cognatus,257.9058388,285.5477795,2795176.311
669,54613,Anaxyrus compactilis,27.09089878,27.6741555,314847.5917
670,54614,Incilius coniferus,52.43462975,9.860932216,120109.8238
671,54615,Nannophryne cophotis,7.405929615,1.536361786,18744.55703
672,54616,Nannophryne corynetes,1.414786919,0.031461497,377.401854
673,54617,Incilius cristatus,3.086638471,0.225541105,2620.157467
674,54618,Sclerophrys cristiglans,0.631228362,0.02513413,305.7010747
675,54619,Rhinella cristinae,0.337906313,0.003464338,42.62553191
676,54620,Duttaphrynus crocus,0.205132073,0.001691358,19.8631892
677,54621,Rhinella crucifer,54.96148789,31.58871456,379618.0486
678,54622,Bufo cryptotympanicus,8.202538895,1.08258429,12089.7398
679,54623,Poyntonophrynus damaranus,13.92375143,6.27718256,72865.33854
680,54624,Sclerophrys danielae,0.522255665,0.01579943,193.7791246
681,54625,Rhinella dapsilis,27.34512209,14.03698951,171643.9795
682,54626,Anaxyrus debilis,97.02171149,136.86953,1460749.419
683,54627,Duttaphrynus dhufarensis,87.46908355,41.03539738,478518.724
