OBJECTID,id_no,binomial,orig_area_km2,final_area_km2
4070,136528,Pteropus keyensis,1071.1774387867849,87.056984551877733
4071,136529,Hylaeamys perenensis,1991843.095326307,144877.12979683201
4072,136530,Oligoryzomys brendae,109367.4050458565,19135.562809754381
4073,136534,Styloctenium mindorensis,485.34824996747233,12.725301889787749
4074,136535,Microtus dogramacii,22324.178484273671,3766.4012992523558
4075,136536,Microtus brachycercus,70226.616276726243,1946.4067075317209
4076,136542,Sorex yukonicus,34833.033078683788,3294.3277766011001
4077,136545,Cryptonanus agricolai,1142694.5098481199,72626.385830316809
4078,136547,Chacodelphys formosa,3712.8241353595499,3406.5576331110751
4079,136548,Natalus major,74327.946874817644,5655.9693595896742
4080,136549,Scapteromys aquaticus,260136.1045911723,230250.57309224139
4081,136551,Muntiacus vaginalis,5871937.0942957094,1252625.284354446
4082,136552,Zaglossus bartoni,174284.8911941463,28.700794499735629
4083,136553,Myotis aurascens,2607414.93104877,642252.73082745529
4084,136555,Antechinus adustus,4919.9240843709376,56.62130768354524
4085,136556,Ctenomys juris,42786.100897461773,6526.0616930343613
4086,136557,Tympanoctomys aureus,16.885453623855959,16.885453623855959
4087,136559,Sigmodon toltecus,416837.80664186901,130966.1912804982
4088,136560,Hypsugo alaschanicus,2988247.0585901309,727566.5640215294
4089,136561,Mimon cozumelae,803494.46898456861,162818.00701966131
4090,136563,Juliomys rimofrons,10670.96252892224,4.6953829625365726
4091,136564,Otomops madagascariensis,3539.47997606335,2.3414301625114532e-002
4092,136565,Microtus qazvinensis,73344.372492923096,6617.026773331414
4093,136567,Ctenomys lami,11407.709396158571,5284.4533583439616
4094,136568,Ctenomys scagliai,59105.219472680052,14694.589039963201
4095,136571,Dobsonia crenulata,209291.7684125769,7671.8184758967845
4096,136573,Marmosops pinheiroi,586520.76614196284,85570.568699089898
4097,136574,Prosciurillus rosenbergii,555.94772176426727,41.54905674783457
4098,136577,Platyrrhinus masu,172398.3348958423,15488.94826345792
4099,136578,Crocidura foetida,732628.40318771545,104469.4372226289
4100,136579,Miniopterus macrocneme,470898.62053542899,18603.850599859579
4101,136581,Spalax uralensis,138506.07999528749,32558.230231869489
4102,136583,Reithrodon typicus,309310.8368463245,96330.545191602709
4103,136585,Moschiola indica,2014796.2236020521,458595.69690288592
4104,136586,Hipposideros scutinares,34111.410209069167,161.45195852452011
4105,136587,Pteralopex flanneryi,14052.399627035809,399.965871360932
4106,136588,Ctenomys famosus,39214.680152833767,15953.658745590101
4107,136589,Anourosorex schmidi,7900.2482310615687,3.2420172599873238
4108,136590,Spermophilus taurensis,17722.68831173539,336.53906082207737
4109,136592,Didelphis imperfecta,530389.17531711492,3357.622663455089
4110,136597,Coendou ichillus,145612.94932557989,11068.113351303529
4111,136598,Plecotus ognevi,5953922.8471574942,562542.70076966006
4112,136599,Dendrohyrax validus,37809.960337973956,1095.4706087079869
4113,136600,Hipposideros pelingensis,177328.15848301249,7104.4301053141626
4114,136601,Ctenomys fodax,43180.629213946901,13880.778683490869
4115,136603,Neofelis diardi,510006.39104872668,22845.853916446591
4116,136604,Melomys bannisteri,566.76837030195452,62.980531772780829
4117,136606,Chaetodipus eremicus,538905.6449576196,125692.01913387849
4118,136607,Ctenomys goodfellowi,22596.291663259191,2294.8293191725479
4119,136608,Sorex neomexicanus,13600.0415110373,2194.9913325883458
4120,136610,Pteronotus paraguanensis,142.80591766006589,38.903097437968228
4121,136611,Cynomops mexicanus,236536.57570048439,11278.063342259489
4122,136612,Scotophilus collinus,210158.91186969911,17499.939378123581
4123,136613,Oxymycterus quaestor,784248.29411786143,2049.926281596332
4124,136615,Cercocebus agilis,990293.11207797984,81899.332697474762
4125,136620,Pseudantechinus roryi,397681.21123537252,13256.304252396731
4126,136621,Pedetes surdaster,457190.53163943579,75110.664257927812
4127,136622,Lepilemur mittermeieri,944.38820842488428,3.5276234571931648
4128,136623,Balaenoptera omurai,14859153.2686974,11886855.58682025
4129,136624,Oecomys auyantepui,1088882.498722089,26561.247951176741
4130,136625,Steatomys bocagei,573972.68898051453,22943.665745868551
4131,136626,Thylamys venustus,301538.77334244398,45489.948031874839
4132,136627,Lasiurus minor,84473.909188882637,7259.9707436502304
4133,136629,Phyllotis limatus,137887.55064903849,17487.297051752859
4134,136630,Dipodomys simulans,97804.314563530308,12819.67851906342
4135,136631,Rhinolophus shortridgei,337553.84583747003,26286.983275785838
4136,136632,Rattus pococki,65226.873167321151,513.72120380763988
4137,136633,Ctenomys roigi,84.659539095338189,84.659539095338189
4138,136634,Crocidura katinka,28342.542480596909,2549.9147094040072
4139,136635,Ctenomys rionegrensis,86801.487947992908,50150.086054144667
4140,136636,Spilogale angustifrons,777398.02140361315,91326.770009883956
4141,136637,Microcebus griseorufus,35821.58719080306,2458.4507106991059
4142,136638,Heteromys oasicus,2513.720868355384,1419.625730826408
4143,136641,Mus cypriacus,9272.6738703263127,2.970280028916962
4144,136644,Rhinolophus formosae,28758.355872875331,729.72919918160119
4145,136645,Lepilemur sahamalaza,436.88123128683787,4.8431182010828824
4146,136646,Pipistrellus raceyi,35163.259928105217,12360.746326607819
4147,136647,Cratogeomys goldmani,149132.6906277978,20951.567213940041
4148,136648,Alticola olchonensis,1348.2958474155259,357.5448720041752
4149,136649,Pipistrellus pygmaeus,1960618.7858351881,140049.7640676478
4150,136650,Myotis occultus,997054.45788989402,155114.22508603561
4151,136651,Rhinolophus siamensis,619930.96309574856,12393.90427152317
4152,136652,Echimys vieirai,68147.616194347313,3177.782018085989
4153,136653,Thylamys karimii,1431311.5341717349,168405.1212410999
4154,136655,Neacomys musseri,140340.56908027831,1406.9088795850871
4155,136656,Sorex mediopua,56059.484592865803,1239.564002364318
4156,136659,Leptonycteris yerbabuenae,1233555.9106534871,136559.5257453779
4157,136660,Pogonomelomys brassi,107407.58788591799,14215.20425336773
4158,136663,Myoprocta pratti,2337026.3980456372,165798.8306356782
4159,136664,Plecotus sacrimontis,206713.4749855409,5304.2337863406656
4160,136665,Necromys benefactus,386558.49074953533,356242.70528477232
4161,136666,Notiosorex cockrumi,66235.993108033159,6986.0391728581581
4162,136671,Vampyressa thyone,4543659.331358132,691419.78388398269
4163,136673,Melomys fulgens,89.989728178779558,5.0771973031758817
4164,136674,Phyllotis anitae,28467.962620452141,5337.2973897232623
4165,136675,Scotophilus tandrefana,46277.964527040887,14152.45735793391
4166,136676,Akodon pervalens,60582.477205698218,3027.9736696733389
4167,136677,Lepilemur petteri,13304.024442851791,12.144031929382971
4168,136679,Calomys tocantinsi,132797.03048449761,77899.917206745682
4169,136680,Myotis alcathoe,513357.71443159139,25271.434511692391
4170,136681,Ctenomys yolandae,56247.045804944872,56247.045804944872
4171,136682,Phyllomys kerri,2115.8290153811722,48.543755777511997
4172,136684,Mirza zaza,9851.7893536520387,184.72756075029471
4173,136685,Pteropus rennelli,544.10286072845645,19.267084320456359
4174,136686,Bdeogale omnivora,28493.059603831171,12829.708557080939
4175,136687,Ctenomys bergi,5375.8593561975131,2094.0122551068762
4176,136689,Calomys expulsus,1360100.279967149,78938.842635199224
4177,136690,Lasiurus varius,545226.25481282605,17744.021905657039
4178,136691,Leopoldamys ciliatus,199687.84329088929,1611.541873647034
4179,136693,Akodon reigi,65883.076708510431,19974.826132070721
4180,136697,Myotis macropus,1326621.633444868,238667.86396080151
4181,136698,Sorex orizabae,56542.796263350298,2065.3972500816012
4182,136699,Pseudochirulus larvatus,121058.98489545551,35.815293432229048
4183,136702,Coendou quichua,462706.70139963611,19917.977291342959
4184,136704,Phyllomys medius,501993.20187944907,4888.892592424002
4185,136705,Cryptonanus guahybae,7568.7723609144286,3918.8784561713551
4186,136706,Lonchophylla concava,206484.5075974963,12041.262253505291
4187,136707,Lepilemur seali,7397.992180301404,225.91532712405521
4188,136708,Mazama nemorivaga,7647509.7830406716,839683.55396545178
4189,136709,Lepilemur tymerlachsoni,52.926406094179733,0.50723019300776306
4190,136710,Peromyscus sagax,1912.255751159405,678.13715263398933
4191,136712,Lemmus trimucronatus,5592347.0124535812,386094.11896517972
4192,136713,Pronolagus saundersiae,522443.14396138221,11552.28510690668
4193,136714,Tympanoctomys loschalchalerosorum,29.7997292262739,29.7997292262739
4194,136715,Melomys caurinus,929.15717277043348,68.955501078380436
4195,136716,Tadarida insignis,1484.778173499403,139.6293048886368
4196,136717,Sapajus nigritus,879809.96847227332,10338.70667119505
4197,136723,Amphinectomys savamis,20833.088138918029,3588.820393897041
4198,136725,Oxymycterus caparoae,63205.755653040629,327.17753433500621
4199,136727,Neacomys dubosti,221432.2847293863,13894.482611937199
4200,136728,Oligoryzomys fornesi,1735307.894277673,258291.49428010959
4201,136731,Lepilemur ankaranensis,1576.5974319437589,24.413856298438908
4202,136733,Crocidura indochinensis,667857.77690501697,32818.852542648223
4203,136736,Cryptotis brachyonyx,10525.496425573479,351.28120418363159
4204,136738,Coendou melanurus,1443343.821788684,56966.442565725971
4205,136739,Hipposideros inornatus,6624.6058926387332,1012.523127801802
4206,136741,Pipistrellus hesperidus,1600776.3729830689,119590.2756568179
4207,136742,Crocidura brunnea,8474.3987428093387,0.46396693820716528
4208,136745,Wiedomys cerradensis,189902.90011251051,12649.74668726721
4209,136746,Cricetulus lama,24459.152856835361,340.32667190529332
4210,136747,Niviventer fraternus,111954.42902477521,1096.673419905534
4211,136749,Cryptonanus unduaviensis,310840.37589391181,204036.5572848235
4212,136751,Isothrix negrensis,294627.00176488818,2558.134239180124
4213,136753,Akodon philipmyersi,6207.9140189168002,1492.490373836019
4214,136754,Lasiurus insularis,106633.2580901124,51523.755235719327
4215,136755,Antechinus subtropicus,9617.6264851683263,109.91479216042821
4216,136756,Nectomys apicalis,1077465.8152994721,186933.61587071489
4217,136757,Cryptotis tropicalis,102824.22437159671,3068.5510419729289
4218,136758,Ctenomys viperinus,67505.531232760535,23826.29526596707
4219,136759,Rhipidomys gardneri,152161.47229244941,6531.362190984496
4220,136762,Thomasomys hudsoni,12772.011761390409,610.42977904691486
4221,136764,Melomys lutillus,340703.2417207447,35629.326345655187
4222,136765,Nyctalus furvus,11560.678588987121,51.06325293915588
4223,136766,Arvicola scherman,831164.1067672791,38931.036979343
4224,136768,Eonycteris robusta,114505.8079469019,4914.3864290927786
4225,136770,Myotis moluccarum,825401.15855582326,89198.415117571043
4226,136773,Uromys boeadii,2524.1615149908771,69.0644669030019
4227,136774,Scotophilus marovaza,75593.002558144362,8242.9149128008157
4228,136775,Chibchanomys orcesi,176812.3397634085,4420.3349430315257
4229,136776,Harpyionycteris celebensis,169411.14799653311,6942.542397074978
4230,136777,Natalus primus,3130.3680202342321,855.43486640973492
4231,136778,Sturnira sorianoi,25210.915126940741,3384.914316549572
4232,136779,Sorex maritimensis,61246.814053077687,547.57391014934035
4233,136781,Crocidura hutanis,101089.7257841368,12775.63247483643
4234,136782,Carollia manu,31953.949655593311,17.248116141333622
4235,136783,Crocidura rapax,230048.181533714,5623.5142467355608
4236,136784,Myotis melanorhinus,3264222.568755527,618912.12795014295
4237,136786,Crocidura negligens,196764.54306050521,25581.032344735111
4238,136787,Alouatta puruensis,1044786.728398076,29095.79564426811
4239,136789,Cryptotis alticola,111001.4098123412,7475.544538709717
4240,136790,Peropteryx trinitatis,6619.1666543189858,208.46380474117009
4241,136792,Crocidura lepidura,232052.3603885418,44512.875934373013
4242,136793,Neotoma leucodon,1076923.85201969,175262.5968777611
4243,136796,Lepilemur otto,3486.3989982546218,140.31664428968929
4244,136797,Spilogale gracilis,3825179.2924531829,688261.46638902754
4245,136798,Cynopterus luzoniensis,455804.73771689797,23782.834036679371
4246,136799,Moschiola kathygre,12893.526013319241,8.3955892177110147
4247,136801,Phyllomys pattoni,302937.24912324391,10650.4688315846
4248,136802,Anourosorex assamensis,17604.502857521758,741.41223724180782
4249,136808,Pseudomys calabyi,20212.647686925819,2003.014640003438
4250,136809,Eumops trumbulli,4744187.4464709861,220047.38645585839
4251,136810,Rhogeessa aeneus,144232.97036249601,64131.669960180327
4252,136811,Sorex veraecrucis,417047.33361343679,16639.34073120938
4253,136813,Oxymycterus dasytrichus,284397.72036723018,9232.8877945229688
4254,136814,Sorex antinorii,189654.56853825861,31821.40043023699
4255,136815,Plecturocebus aureipalatii,58371.592561665959,46498.541476816259
4256,136816,Apodemus epimelas,174083.65515379771,10260.40134601405
4257,136817,Kerivoula titania,966945.23479119805,71304.956454388492
4258,136819,Hipposideros khaokhouayensis,17926.634028895442,18.852773384262829
4259,136823,Eptesicus japonensis,1460.465906354649,2.13690994421161
4260,136824,Natalus jamaicensis,11024.671905326781,368.04481274550449
4261,136825,Eumops patagonicus,1535929.096692512,1190375.4586452651
4262,136827,Miniopterus shortridgei,184896.04907719049,21811.36692455344
4263,136828,Nyctalus plancyi,2017215.562512317,289623.3108984612
4264,136830,Marmosops neblina,875384.76751413103,84797.869278158076
4265,136831,Muntiacus montanus,95307.587951477006,1089.216113050089
4266,136833,Nephelomys caracolus,4076.9192728464859,0.36382560203860759
4267,136835,Paremballonura tiavato,149416.01590257269,21518.190886077391
4268,136836,Paranyctimene tenax,781865.54254885949,104038.4905970679
4269,136837,Chaetodipus rudinoris,118043.4724561265,20074.13878733182
4270,136838,Cryptotis orophila,119615.86721150611,1887.1657688741379
4271,136839,Myoictis wallacei,56153.328161090431,10488.447033604951
4272,136840,Geomys breviceps,204376.14688845511,12509.30840879021
4273,136841,Pteropus intermedius,1854.5042393973081,116.72520470050689
4274,136842,Marmosops ocellatus,189469.4333216341,59990.806738477811
4275,136843,Lepilemur ahmansoni,281.28180983150992,2.6280403327702651
4276,136844,Marmosa paraguayana,963145.22317361727,37146.813083563589
4277,136845,Cryptonanus chacoensis,880291.7053553639,676831.35582884448
4278,136848,Papio kindae,2214086.3651954881,228811.18843074041
4279,136852,Perodicticus edwardsi,2432346.1562548778,168594.8768169219
4280,136858,Colobus caudatus,4664.7533766779206,354.55943619722592
4281,136865,Cebuella niveiventris,1180124.860064337,53481.991445319603
4282,136875,Perodicticus ibeanus,861185.53775828891,60543.788006881878
4283,136885,Cercopithecus denti,408495.76480834308,4009.9080002923802
4284,136912,Presbytis sumatranus,54034.170161976537,8791.0694830971133
4285,136926,Cebuella pygmaea,497009.87139203661,47045.288374029842
4286,136930,Cercopithecus campbelli,313557.81439185888,20251.010173165319
4287,136931,Cercopithecus lowei,264329.00556535198,3976.224131615279
4288,136933,Cercocebus atys,316322.99565936608,18198.49980165287
4289,136939,Piliocolobus rufomitratus,201.24841571728749,201.24841571728749
4290,179234,Tarsius tumpara,115.1829423467165,6.0539346335495239
4291,181359,Sotalia guianensis,1890219.955468538,1584302.4349051521
4292,190871,Sotalia fluviatilis,771599.24507436575,97889.001328243117
4293,195277,Tarsius wallacei,4159.0266148905866,55.923894188649129
4294,198920,Neophocaena phocaenoides,2945916.8983960338,2447628.886765915
4295,199832,Philander olrogi,157.94192512879891,157.94192512879891
4296,199834,Thylamys pulchellus,339443.42393435392,289408.90371701412
4297,199835,Thylamys citellus,101836.9729408758,82385.329242257532
4298,199836,Thylamys fenestrae,111641.5192121427,72128.984770913477
4299,199838,Pennatomys nivalis,298.2239115087574,24.7499214378748
4300,201936,Thylamys pusillus,265015.58215277467,258978.36288532079
4301,14888655,Thylamys pallidior,1466528.0480238269,492219.34005680977
4302,16381144,Ziphius cavirostris Mediterranean subpopulation,1344102.784325955,616640.79065115028
4303,16971425,Microcebus macarthurii,677.16577273479629,1.905095072747665
4304,16971518,Lepilemur scottorum,1992.433829304726,7.9699619488632329
4305,16971566,Avahi mooreorum,1992.2723123835599,7.8478737421740581
4306,45369602,Macroscelides proboscideus,530360.80865490402,44363.763088915563
4307,45369877,Macroscelides flavicaudatus,52409.250885064706,8874.925377709882
4308,45953906,Apodemus avicennicus,311.62676047562098,105.93325194437681
4309,45953968,Apomys aurorae,1386.237778839238,13.13115819744643
4310,45953991,Apomys minganensis,1108.01646393288,12.467930579621781
4311,45954010,Apomys sierrae,9654.124757760017,3.1867927986829772
4312,45954204,Crocidura phanluongi,27010.98608861486,9.3354419324071163
4313,45954289,Crocidura phuquocensis,198.93588516484439,3.7721322989732888
4314,45954392,Suncus hututsi,31098.742979461818,540.00206372900857
4315,45955241,Euroscaptor subanura,19096.972327011881,176.17908890656241
4316,45955968,Hylomyscus pamfi,32451.403762782062,4289.5126122827323
4317,45955979,Leopoldamys diwangkarai,97850.274414887477,19303.24954691096
4318,45958508,Maxomys tajuddinii,463605.03887028637,50100.54709533904
4319,45958680,Pseudohydromys berniceae,46461.473947484439,191.1638835383599
4320,45958849,Rattus nikenii,62.66264421319287,4.7557090541599392
4321,45958852,Ctenomys ibicuiensis,9962.9790803181586,173.2054316663654
4322,45958882,Jaculus thaleri,13267.477154367039,6322.3436008462959
4323,45958985,Dendromus lachaisei,20355.44626490337,264.34942174667071
4324,45959327,Oxymycterus wayku,32356.92314579216,10037.607156767721
4325,45959348,Phyllotis alisosiensis,31397.752387127581,10888.23299938717
4326,46205572,Drymoreomys albimaculatus,141408.68640245101,3181.6593829799122
4327,46675319,Thomasomys andersoni,38243.945087011387,1042.6057426121481
4328,47766841,Oecomys concolor,4925515.2959493008,466065.14506049291
4329,47778059,Rhipidomys nitela,1447248.454623387,34589.251238293567
4330,47778330,Rhipidomys ipukensis,97567.396059426319,35979.366884572781
4331,47781395,Allactaga toussi,166069.18948797,84746.881301451547
4332,47783095,Allactaga elater,3246004.2074931809,1986417.4635156291
4333,47792718,Phyllomys sulinus,578643.69058154174,7130.5598282301307
4334,47802541,Heteromys anomalus,449474.08955114533,133411.82646993699
4335,47802999,Heteromys catopterius,20873.492511155069,1555.545212795779
4336,47804700,Heteromys desmarestianus,476859.78753212991,21038.78194101897
4337,47805694,Acomys spinosissimus,101250.4592258762,8.4464001355060638
4338,47806307,Acomys selousi,258302.4139110019,11315.627325940281
4339,47806447,Acomys muzei,472587.86010154989,127634.8609696171
4340,47806534,Acomys ngurui,261358.90775274971,17167.62076418674
4341,47968266,Hylomyscus denniae,17471.510562398082,482.16387264054367
4342,47968299,Hylomyscus arcimontensis,114508.6029610968,4259.3021158293859
4343,47968796,Hylomyscus anselli,168866.27031853309,32094.325554632622
4344,47979117,Hylomyscus stella,89590.763589802023,5550.4232102534588
4345,47979811,Hylomyscus walterverheyeni,253568.85345572239,2058.8898878912669
4346,47990318,Lophuromys flavopunctatus,1820851.91612517,97069.623175122993
4347,47992103,Lophuromys simensis,24960.94726799132,971.65871119010671
4348,47997166,Lophuromys machangui,233613.50832088091,15537.60383572478
4349,47998388,Lophuromys kilonzoi,15955.744146847481,228.3525125379357
4350,48002425,Microhydromys richardsoni,152730.09264654311,10304.887625682421
4351,48004865,Microhydromys argenteus,39184.78571715764,549.85347540189673
4352,48018502,Praomys tullbergi,932839.55044570775,97668.439259649604
4353,48018659,Praomys coetzeei,104029.7794631587,4103.0945854929378
4354,48019838,Pseudohydromys ellermani,109562.1232538763,359.18838344608622
4355,48266951,Eliurus carletoni,2411.2529234872381,5.5085053066256329
4356,48267978,Cryptotis venezuelensis,782.95777940331186,4.6704536930284061e-004
4357,48294467,Sylvisorex ollula,1406979.379437489,138820.45730094839
4358,48296412,Crocidura attenuata,5024788.8784507653,609124.62399012805
4359,48297939,Crocidura batakorum,247.6067689210773,5.3917507688401507
4360,48297964,Rhipidomys itoan,97658.286610692972,2445.172600856321
4361,48300296,Akodon polopi,47745.027739409037,20820.164207850779
4362,48302281,Akodon spegazzinii,219407.22585984209,72622.182505686957
4363,48303074,Eligmodontia typus,923061.62197075947,320216.44166314963
4364,48637280,Bassaricyon neblina,120399.10150156,2543.0464890395219
4365,48637566,Bassaricyon alleni,4448938.1231883178,397148.25081661122
4366,48637802,Bassaricyon medius,181890.13240323149,13011.19007294995
4367,48637946,Bassaricyon gabbii,156420.11010440119,11528.390320603539
4368,51342998,Monodelphis peruviana,623571.13680702331,139985.64389033799
4369,51343071,Monodelphis adusta,1083724.0556299801,155811.64432493411
4370,51343307,Thylamys cinderella,200215.05802838321,107415.431702299
4371,54007828,Microgale brevicaudata,149804.69259652219,12328.466458808611
4372,54008309,Microgale grandidieri,47485.153082439509,4365.4493017909726
4373,54010476,Leopardus guttulus,2145886.566031924,213938.61545483989
4374,54012637,Leopardus tigrinus,9389255.3213458229,794840.86174443737
4375,54778911,Cheirogaleus major,6465.3569370549303,439.82316654737821
4376,54940218,Ovis gmelini,527083.85623361659,141584.70208164561
4377,54940655,Ovis vignei,1044492.576864379,248477.89607216071
4378,55997072,Cervus elaphus,4274996.152729664,347263.16645593749
4379,55997823,Cervus canadensis,6039605.6458367333,688112.4405555519
4380,56003281,Alces alces,23097503.642976869,687656.92474581453
4381,60354712,Felis silvestris,29178310.670942262,7090117.6713947849
4382,61513537,Pseudois nayaur,2858601.1245822231,273322.98903842812
4383,64586080,Rhinolophus hildebrandtii,3184225.4707249869,520638.07005576929
4384,64588371,Rhinolophus smithersi,81467.281433402342,1070.489046213421
4385,64589126,Rhinolophus mossambicus,1186159.5678480151,144091.91313274571
4386,67359364,Neoromicia robertsi,1494.576666198818,12.636143665285269
4387,67360705,Chaerephon atsinanana,68399.399765841255,3507.258677939506
4388,67362271,Chaerephon pumilus,6942266.8949623005,1055323.1547976739
4389,67369483,Rhinolophus darlingi,1359978.466724626,46983.420478548956
4390,67369846,Rhinolophus damarensis,543256.12139132875,102948.5793626513
4391,68336601,Eupleres goudotii,83232.819604604607,403.16423659574059
4392,68369199,Melogale cucphuongensis,362.2208089964675,258.83727495591268
4393,70203940,Herpestes javanicus,2124930.953235961,335075.71783710411
4394,70204120,Herpestes auropunctatus,4171307.0953651969,1555076.1518437529
4395,70205537,Arctonyx collaris,1878331.4987117201,182830.394455753
4396,70205771,Arctonyx hoevenii,98102.839668962217,1089.216113050089
4397,70206273,Arctonyx albogularis,4209207.9465972288,792599.68285103294
4398,70207409,Mustela nivalis,43234698.287105873,4012397.904723763
4399,70207817,Mustela russelliana,22986.255947529869,2348.071377769802
4400,70330167,Chiropotes sagulatus,824290.08773711964,5046.8373683219133
4401,70333164,Cebus leucocephalus,61956.807319723099,24715.709820815031
4402,70333194,Cebus unicolor,1403484.0539845191,68884.845418372235
4403,70547436,Alouatta seniculus,2267628.7671432239,231490.53319531609
4404,70609726,Pithecia monachus,196622.59010391639,9398.7273867085969
4405,70609849,Pithecia inusta,139352.2984605674,20152.588291194192
4406,70609893,Pithecia isabela,29238.150931798638,22672.963893562181
4407,70610693,Pithecia mittermeieri,832899.68214854435,57213.429788177658
4408,70610711,Pithecia rylandsi,123050.95459216151,47968.924097244962
4409,70610729,Pithecia pissinattii,154320.33494559521,545.79609433720429
4410,70610758,Pithecia irrorata,1219537.934741745,31265.45920782732
4411,70610874,Saguinus ursulus,318687.96255869733,12750.221221713489
4412,70610928,Saimiri collinsi,916152.73077211296,81815.311564238029
4413,71529901,Mormopterus eleryi,797567.83844201441,348228.48310574779
4414,71531227,Mormopterus lumsdenae,2323876.4159287428,506786.12643647182
4415,71532803,Mormopterus halli,13071.10475290401,5565.6991834259416
4416,71533043,Mormopterus ridei,1164229.9345213471,276772.47686913708
4417,71534469,Ozimops petersi,1960713.5039735441,1229259.050734892
4418,71536513,Mormopterus cobourgianus,288096.4315286568,65889.519386701271
4419,71732146,Ozimops planiceps,3438485.3451989652,1340932.8041796191
4420,72261737,Nasuella olivacea,247824.59417144029,2142.4409778189279
4421,75927871,Pseudomys australis,199827.0126218579,123025.0487107755
4422,76435059,Myotis nyctor,757.9908839324462,14.968057909660059
4423,76435251,Myotis martiniquensis,3812.7935344294469,90.721387594571283
4424,76776686,Micronomus norfolkensis,74520.268930398874,3432.8475561550381
4425,80221085,Coleura kibomalandy,1480.4150597758339,71.36006731559597
4426,80221456,Asellia italosomalica,264772.50806638913,50789.860370129943
4427,80221529,Asellia tridens,16924961.03324214,5520595.3639729358
4428,80222798,Hipposideros einnaythu,5666.6564918191252,46.586287549173782
4429,80222915,Hipposideros griffini,3509.8486420972322,389.059845765587
4430,80224148,Hipposideros turpis,553.86770471649947,16.90683330756676
4431,80224655,Hipposideros pendleburyi,37715.76841287061,5567.7774879412618
4432,80224880,Hipposideros alongensis,1821.544001207744,81.582297968276762
4433,80258800,Hipposideros bicolor,965218.90574601816,128262.06808675161
4434,80259774,Hipposideros atrox,626898.10728487058,110508.1784167155
4435,80458824,Hipposideros nicobarulae,1563.9726595859611,206.29227457120851
4436,80459007,Hipposideros caffer,1264720.9218826001,122666.7680464006
4437,81060220,Paratriaenops furculus,57138.945876616694,15363.54907757585
4438,81069403,Triaenops persicus,1163705.9449657991,133789.6062628848
4439,81081036,Triaenops afer,1641938.4065192509,172688.1491051027
4440,81189973,Glischropus bucephalus,1078888.7724271419,251095.99857656541
4441,81257277,Cebus capucinus,211543.43494224109,23335.895866955299
4442,81265980,Cebus imitator,270276.44966790499,19291.255287704342
4443,81384371,Cebus olivaceus,952132.43969621672,189178.78758175101
4444,81629742,Miniopterus manavi,511512.50448606722,21060.00221771191
4445,81629758,Miniopterus brachytragos,3029.7881906254238,16.501127983434419
4446,81629764,Miniopterus mahafaliensis,107433.66622372469,10713.30889240641
4447,81629770,Miniopterus aelleni,67702.476731619026,7058.2604192167264
4448,81633057,Miniopterus schreibersii,1979126.6708314531,160838.05140452061
4449,81633094,Miniopterus gleni,417528.2459939589,13923.321439218391
4450,81633105,Miniopterus griffithsi,11276.670737376249,218.94495779096951
4451,81633128,Miniopterus ambohitrensis,1806.680850387361,124.5224899122549
4452,81633135,Miniopterus petersoni,7618.8348184689867,2.1267608085152019
4453,81633146,Miniopterus egeri,27643.978321502858,1639.5664051024251
4454,81633156,Miniopterus maghrebensis,619283.76686982659,135599.5523767035
4455,82031425,Sousa chinensis,1074607.1095677351,1042367.712094483
4456,82031633,Sousa plumbea,493076.64598724712,475491.17626352451
4457,82031667,Sousa sahulensis,553902.80525629502,545626.52158632607
4458,82337482,Dusicyon avus,1614055.8897013511,747719.32773183763
4459,82345325,Ozimops loriae,3195.2574965903341,365.48152768877202
4460,82345477,Rhinopoma hardwickii,16944080.344091699,5660921.5158815449
4461,82345555,Rhinopoma cystops,13821484.111345701,4472422.2653252631
4462,82345696,Rhinopoma hadramauticum,231.4321756238854,4.7223337908249086
4463,82346260,Rhinolophus willardi,3587.6120465424929,1309.913457575042
4464,82347791,Rhinolophus schnitzleri,383387.94618127513,833.61422809728367
4465,83683065,Dermanura glauca,2660228.8990304531,585844.28228146641
4466,83683094,Dermanura bogotensis,253063.79666857631,8803.5463197059526
4467,83683265,Dermanura rava,252992.72492257541,16024.75403218103
4468,83683287,Dermanura phaeotis,3737197.586551704,545607.56629086868
4469,84372418,Rhinolophus euryotis,877976.03457468818,87111.839531196194
4470,84372447,Rhinolophus tatar,169832.16059632029,7046.357454182611
4471,84372474,Rhinolophus chiewkweeae,9881.2022963405998,727.24550868654546
4472,84372666,Rhinolophus huananus,645976.31344308762,4648.7128010288043
4473,84379218,Rhinolophus rouxii,820811.69326069939,176504.5055362033
4474,84383122,Rhinolophus stheno,852341.81710811087,134456.27222840511
4475,84384558,Rhinolophus microglobosus,1750987.5593091031,336508.77028831159
4476,84454322,Balionycteris maculata,439669.95267946151,33877.74400201728
4477,84454980,Balionycteris seimundi,130696.5005492151,14973.237151175021
4478,84457881,Epomophorus labiatus,1765033.447106783,370332.09998171078
4479,84458822,Epomophorus minor,2216657.4432300371,416886.1157984212
4480,84459322,Megaloglossus azagnyi,310018.7724828138,12819.90308749513
4481,84462869,Megaloglossus woermanni,3120082.56566707,247772.40824260589
4482,84463104,Myonycteris torquata,3650609.0345301349,188476.99631388611
4483,84463728,Myonycteris leptodon,834742.13734189956,37659.012375195372
4484,84463939,Thoopterus suhaniahae,171103.7310331128,7041.820707171195
