OBJECTID,FID_modeled_reptiles,Binomial,Group,Area (km2)
6319,8511,Sphenomorphus aignanus,lizard,634.4609891
6320,8514,Sphenomorphus anomalopus,lizard,3196.365413
6321,8516,Sphenomorphus apalpebratus,lizard,1895.839624
6322,8517,Sphenomorphus aruensis,lizard,13148.52762
6323,8519,Sphenomorphus bignelli,lizard,63.89108604
6324,8521,Sphenomorphus buenloicus,lizard,1.22833631
6325,8524,Sphenomorphus butleri,lizard,74.57656474
6326,8526,Sphenomorphus capitolythos,lizard,0.047824627
6327,8527,Sphenomorphus celebense,lizard,0.424939214
6328,8530,Sphenomorphus consobrinus,lizard,104.486693
6329,8532,Sphenomorphus courcyanum,lizard,52734.056
6330,8533,Sphenomorphus cranei,lizard,266.5641038
6331,8535,Sphenomorphus cryptotis,lizard,11214.43563
6332,8536,Sphenomorphus cyanolaemus,lizard,6328.131596
6333,8538,Sphenomorphus derooyae,lizard,9561.555744
6334,8540,Sphenomorphus dussumieri,lizard,7047.893786
6335,8541,Sphenomorphus fasciatus,lizard,3409.810099
6336,8543,Sphenomorphus fragilis,lizard,365.3026708
6337,8544,Sphenomorphus fragosus,lizard,8.783256569
6338,8545,Sphenomorphus fuscolineatus,lizard,4105.750647
6339,8547,Sphenomorphus granulatus,lizard,605.6796445
6340,8549,Sphenomorphus helenae,lizard,1969.038331
6341,8550,Sphenomorphus incognitus,lizard,57781.09761
6342,8551,Sphenomorphus indicus,lizard,901505.5144
6343,8553,Sphenomorphus jobiensis,lizard,9050.962068
6344,8556,Sphenomorphus latifasciatus,lizard,11179.15928
6345,8558,Sphenomorphus lineopunctulatus,lizard,5808.56249
6346,8559,Sphenomorphus longicaudatus,lizard,6048.243821
6347,8561,Sphenomorphus louisiadensis,lizard,5.853281737
6348,8562,Sphenomorphus maculatus,lizard,430633.5628
6349,8564,Sphenomorphus maindroni,lizard,5024.391031
6350,8565,Sphenomorphus malayanum,lizard,3830.110237
6351,8566,Sphenomorphus megalops,lizard,339.6163228
6352,8567,Sphenomorphus melanopogon,lizard,673.8379962
6353,8568,Sphenomorphus meyeri,lizard,5402.589264
6354,8570,Sphenomorphus mimicus,lizard,13319.87879
6355,8571,Sphenomorphus mimikanum,lizard,2473.243281
6356,8572,Sphenomorphus minutus,lizard,4778.025708
6357,8573,Sphenomorphus misolense,lizard,20.23877693
6358,8575,Sphenomorphus muelleri,lizard,76125.66647
6359,8576,Sphenomorphus multisquamatus,lizard,1287.646204
6360,8579,Sphenomorphus neuhaussi,lizard,95.2370206
6361,8581,Sphenomorphus nigrolabris,lizard,1.400466018
6362,8583,Sphenomorphus oligolepis,lizard,2211.344428
6363,8584,Sphenomorphus orientale,lizard,328.5289098
6364,8586,Sphenomorphus perhentianensis,lizard,2.612023182
6365,8587,Sphenomorphus praesignis,lizard,753.1639324
6366,8588,Sphenomorphus pratti,lizard,27835.24624
6367,8591,Sphenomorphus rufus,lizard,82.03124019
6368,8592,Sphenomorphus sabanus,lizard,1916.207223
6369,8593,Sphenomorphus sananus,lizard,15.56044991
6370,8594,Sphenomorphus sanctus,lizard,9.996280721
6371,8596,Sphenomorphus schlegeli,lizard,13.22616884
6372,8598,Sphenomorphus scotophilus,lizard,5229.424999
6373,8599,Sphenomorphus scutatus,lizard,16.10398237
6374,8603,Sphenomorphus sibuensis,lizard,0.786182713
6375,8604,Sphenomorphus simus,lizard,112732.1278
6376,8605,Sphenomorphus solomonis,lizard,11359.24839
6377,8606,Sphenomorphus stellatus,lizard,3723.188326
6378,8608,Sphenomorphus striolatus,lizard,354.7745926
6379,8609,Sphenomorphus taiwanensis,lizard,4240.989699
6380,8610,Sphenomorphus tanahtinggi,lizard,0.082409587
6381,8611,Sphenomorphus tanneri,lizard,327.7639646
6382,8612,Sphenomorphus taylori,lizard,5.063493316
6383,8614,Sphenomorphus temmincki,lizard,40.9582999
6384,8616,Sphenomorphus tersus,lizard,4535.191786
6385,8619,Sphenomorphus tonkinensis,lizard,15.65107124
6386,8621,Sphenomorphus tridigitus,lizard,72.63067012
6387,8622,Sphenomorphus tritaeniatus,lizard,13870.91915
6388,8623,Sphenomorphus tropidonotus,lizard,2964.769342
6389,8624,Sphenomorphus undulatus,lizard,8184.602806
6390,8626,Sphenomorphus variegatus,lizard,7321.748594
6391,8627,Sphenomorphus wolfi,lizard,52.98891532
6392,8628,Sphenomorphus wollastoni,lizard,918.7090699
6393,8629,Sphenomorphus woodfordi,lizard,85.64538108
6394,8631,Spilotes pullatus,snake,1770240.082
6395,8632,Spilotes sulphureus,snake,732797.0602
6396,8634,Spondylurus caicosae,lizard,161.6238748
6397,8635,Spondylurus culebrae,lizard,8.360174432
6398,8636,Spondylurus fulgidus,lizard,300.2897166
6399,8638,Spondylurus lineolatus,lizard,980.0701515
6400,8639,Spondylurus macleani,lizard,10.08047257
6401,8640,Spondylurus magnacruzae,lizard,30.73334008
6402,8642,Spondylurus monae,lizard,5.474393715
6403,8643,Spondylurus monitae,lizard,9.740472909
6404,8644,Spondylurus nitidus,lizard,180.5966421
6405,8645,Spondylurus powelli,lizard,6.271321421
6406,8646,Spondylurus semitaeniatus,lizard,47.56627972
6407,8647,Spondylurus sloanii,lizard,984.2559753
6408,8648,Spondylurus spilonotus,lizard,34.37411478
6409,8649,Spondylurus turksae,lizard,2.169255777
6410,8650,Staurotypus salvinii,turtle,12399.0716
6411,8651,Staurotypus triporcatus,turtle,42692.859
6412,8652,Stegonotus batjanensis,snake,0.103758427
6413,8653,Stegonotus borneensis,snake,104473.1044
6414,8654,Stegonotus cucullatus,snake,210587.8365
6415,8655,Stegonotus diehli,snake,21960.81358
6416,8656,Stegonotus florensis,snake,192.5970135
6417,8658,Stegonotus heterurus,snake,211.3223834
6418,8659,Stegonotus modestus,snake,47052.39878
6419,8660,Stegonotus muelleri,snake,2940.018627
6420,8661,Stegonotus parvus,snake,13334.81942
6421,8668,Stenocercus azureus,lizard,4135.747653
6422,8669,Stenocercus boettgeri,lizard,374.2401491
6423,8672,Stenocercus caducus,lizard,427075.4109
6424,8680,Stenocercus doellojuradoi,lizard,175843.9105
6425,8681,Stenocercus dumerilii,lizard,14966.76229
6426,8683,Stenocercus erythrogaster,lizard,29024.10903
6427,8686,Stenocercus fimbriatus,lizard,13532.09839
6428,8694,Stenocercus iridescens,lizard,9275.229055
6429,8702,Stenocercus modestus,lizard,66.99691382
6430,8709,Stenocercus pectinatus,lizard,458280.25
6431,8712,Stenocercus prionotus,lizard,60995.18645
6432,8714,Stenocercus quinarius,lizard,730.078056
6433,8716,Stenocercus roseiventris,lizard,158310.5982
6434,8717,Stenocercus santander,lizard,1589.415542
6435,8718,Stenocercus scapularis,lizard,537.5248031
6436,8720,Stenocercus sinesaccus,lizard,38941.49767
6437,8721,Stenocercus squarrosus,lizard,11079.45644
6438,8723,Stenocercus torquatus,lizard,7.155594153
6439,8724,Stenocercus trachycephalus,lizard,351.2812042
6440,8728,Stenodactylus affinis,lizard,44010.43614
6441,8729,Stenodactylus arabicus,lizard,339054.0807
6442,8730,Stenodactylus doriae,lizard,919633.1438
6443,8731,Stenodactylus grandiceps,lizard,26009.46476
6444,8732,Stenodactylus leptocosymbotes,lizard,30462.36955
6445,8733,Stenodactylus mauritanicus,lizard,29942.7103
6446,8734,Stenodactylus petrii,lizard,2849906.582
6447,8735,Stenodactylus pulcher,lizard,356.3811961
6448,8736,Stenodactylus sharqiyahensis,lizard,15.74839336
6449,8737,Stenodactylus stenurus,lizard,13208.27689
6450,8738,Stenodactylus sthenodactylus,lizard,2937374.076
6451,8739,Stenodactylus yemenensis,lizard,23236.63191
6452,8740,Stenolepis ridleyi,lizard,455.1417556
6453,8741,Stenorrhina degenhardtii,snake,66899.79816
6454,8742,Stenorrhina freminvillei,snake,91942.51054
6455,8743,Sternotherus carinatus,turtle,78014.94212
6456,8745,Sternotherus minor,turtle,9515.482618
6457,8746,Sternotherus odoratus,turtle,253466.2127
6458,8748,Stigmochelys pardalis,turtle,1335638.249
6459,8749,Stoliczkia borneensis,snake,31280.58249
6460,8751,Storeria dekayi,snake,330345.4555
6461,8752,Storeria hidalgoensis,snake,968.8640209
6462,8753,Storeria occipitomaculata,snake,894.0879181
6463,8754,Storeria storerioides,snake,7112.182271
6464,8755,Strobilurus torquatus,lizard,3151.995368
6465,8757,Strophurus ciliaris,lizard,1568053.106
6466,8758,Strophurus elderi,lizard,1235936.149
6467,8759,Strophurus horneri,lizard,118.8589777
6468,8760,Strophurus intermedius,lizard,630571.5424
6469,8761,Strophurus jeanae,lizard,506089.9806
6470,8762,Strophurus krisalys,lizard,155300.2677
6471,8763,Strophurus mcmillani,lizard,82.21224458
6472,8764,Strophurus michaelseni,lizard,700.4585871
6473,8765,Strophurus rankini,lizard,10028.33079
6474,8766,Strophurus robinsoni,lizard,2412.383876
6475,8767,Strophurus spinigerus,lizard,707.6179187
6476,8768,Strophurus strophurus,lizard,50281.34393
6477,8769,Strophurus taeniatus,lizard,104672.9726
6478,8770,Strophurus taenicauda,lizard,163975.321
6479,8772,Strophurus williamsi,lizard,394789.7006
6480,8774,Subsessor bocourti,snake,14136.64387
6481,8775,Sumatranus albomaculata,snake,6.52035627
6482,8776,Suta fasciata,snake,50449.9142
6483,8777,Suta ordensis,snake,550.4396001
6484,8778,Suta punctata,snake,813417.2557
6485,8779,Suta suta,snake,2071904.21
6486,8780,Symphimus leucostomus,snake,4556.887232
6487,8781,Symphimus mayae,snake,59759.72402
6488,8782,Sympholis lippiens,snake,5309.575879
6489,8785,Synophis lasallei,snake,180.9002733
6490,8787,Tachymenis affinis,snake,2788.225078
6491,8788,Tachymenis attenuata,snake,34502.89249
6492,8789,Tachymenis chilensis,snake,1210.542431
6493,8790,Tachymenis elongata,snake,11331.55898
6494,8791,Tachymenis peruviana,snake,59099.70385
6495,8792,Tachymenis tarmensis,snake,6.613617361
6496,8793,Taeniophallus affinis,snake,99084.49856
6497,8794,Taeniophallus bilineatus,snake,6329.221699
6498,8795,Taeniophallus brevirostris,snake,335602.1034
6499,8797,Taeniophallus nicagus,snake,25270.46767
6500,8798,Taeniophallus occipitalis,snake,1912854.632
6501,8799,Taeniophallus persimilis,snake,3012.532272
6502,8800,Taeniophallus poecilopogon,snake,129035.3586
6503,8801,Taeniophallus quadriocellatus,snake,49027.20704
6504,8802,Takydromus amurensis,lizard,235426.2292
6505,8803,Takydromus dorsalis,lizard,15.80656532
6506,8804,Takydromus formosanus,lizard,4321.272864
6507,8805,Takydromus hani,lizard,15.8028759
6508,8806,Takydromus haughtonianus,lizard,5588.368211
6509,8807,Takydromus hsuehshanensis,lizard,4.671405386
6510,8808,Takydromus intermedius,lizard,7703.838066
6511,8809,Takydromus khasiensis,lizard,83825.00737
6512,8810,Takydromus kuehnei,lizard,42456.30381
6513,8811,Takydromus luyeanus,lizard,69.38623154
6514,8812,Takydromus madaensis,lizard,9.996280668
6515,8813,Takydromus sauteri,lizard,1771.909571
6516,8814,Takydromus septentrionalis,lizard,485258.6768
6517,8815,Takydromus sexlineatus,lizard,653983.1108
6518,8817,Takydromus smaragdinus,lizard,252.3447177
6519,8818,Takydromus stejnegeri,lizard,4321.672708
6520,8820,Takydromus tachydromoides,lizard,17991.75888
6521,8821,Takydromus toyamai,lizard,10.66789356
6522,8822,Takydromus viridipunctatus,lizard,26.05896172
6523,8823,Takydromus wolteri,lizard,373492.517
6524,8825,Tantilla albiceps,snake,2.509498652
6525,8828,Tantilla armillata,snake,17906.99642
6526,8829,Tantilla atriceps,snake,41009.05818
6527,8831,Tantilla bocourti,snake,12249.3692
6528,8833,Tantilla brevicauda,snake,1033.59025
6529,8835,Tantilla calamarina,snake,7307.947484
6530,8836,Tantilla capistrata,snake,11074.16219
6531,8840,Tantilla coronata,snake,12473.72683
6532,8841,Tantilla cucullata,snake,326.8194555
6533,8842,Tantilla cuniculator,snake,39828.74986
6534,8845,Tantilla gracilis,snake,103789.7107
6535,8847,Tantilla hobartsmithi,snake,101902.5683
6536,8848,Tantilla impensa,snake,2923.102157
6537,8850,Tantilla jani,snake,273.2284812
6538,8854,Tantilla melanocephala,snake,2425097.268
6539,8856,Tantilla moesta,snake,38684.11363
6540,8858,Tantilla nigriceps,snake,203777.0734
6541,8861,Tantilla oolitica,snake,3255.597479
6542,8863,Tantilla planiceps,snake,6339.699814
6543,8864,Tantilla psittaca,snake,1057.300176
6544,8865,Tantilla relicta,snake,8934.588532
6545,8866,Tantilla reticulata,snake,685.6989922
6546,8868,Tantilla rubra,snake,19617.82284
6547,8869,Tantilla ruficeps,snake,1705.134137
6548,8870,Tantilla schistosa,snake,17207.86829
6549,8871,Tantilla semicincta,snake,13474.0239
6550,8874,Tantilla slavensi,snake,659.0849856
6551,8876,Tantilla supracincta,snake,2898.551283
6552,8877,Tantilla taeniata,snake,13166.22946
6553,8881,Tantilla tritaeniata,snake,0.292065224
6554,8882,Tantilla vermiformis,snake,6746.636956
6555,8883,Tantilla vulcani,snake,63.8625634
6556,8884,Tantilla wilcoxi,snake,23582.014
6557,8885,Tantilla yaquia,snake,21500.85021
6558,8886,Tantillita brevissima,snake,3430.388182
6559,8887,Tantillita canula,snake,62098.28473
6560,8889,Tarentola americana,lizard,56761.9383
6561,8891,Tarentola annularis,lizard,1487507.175
6562,8895,Tarentola boehmei,lizard,3147.507405
6563,8898,Tarentola chazaliae,lizard,6963.889148
6564,8899,Tarentola crombiei,lizard,34.3815706
6565,8902,Tarentola deserti,lizard,78830.57703
6566,8903,Tarentola ephippiata,lizard,2649310.616
6567,8904,Tarentola fascicularis,lizard,119341.0718
6568,8909,Tarentola mauritanica,lizard,273537.4137
6569,8910,Tarentola mindiae,lizard,25125.55823
6570,8911,Tarentola neglecta,lizard,429454.573
6571,8913,Tarentola parvicarinata,lizard,205426.7657
6572,8921,Teira perspicillata,lizard,8515.176462
6573,8922,Teius oculatus,lizard,872428.1152
6574,8923,Teius suquiensis,lizard,21845.33887
6575,8924,Teius teyou,lizard,1148170.133
6576,8925,Telescopus beetzi,snake,46655.70377
6577,8926,Telescopus dhara,snake,600861.8455
6578,8927,Telescopus finkeldeyi,snake,631.0438863
6579,8928,Telescopus gezirae,snake,15466.6892
6580,8929,Telescopus hoogstraali,snake,279.2798007
6581,8930,Telescopus nigriceps,snake,1136.82027
6582,8932,Telescopus semiannulatus,snake,738457.1904
6583,8933,Telescopus tripolitanus,snake,2308289.527
6584,8934,Telescopus variegatus,snake,738242.6528
6585,8935,Tenuidactylus dadunensis,lizard,4239.39659
6586,8936,Tenuidactylus elongatus,lizard,648633.8482
6587,8937,Tenuidactylus voraginosus,lizard,16338.31208
6588,8938,Teratoscincus microlepis,lizard,227554.2741
6589,8939,Teratoscincus przewalskii,lizard,989619.179
6590,8940,Teratoscincus roborowskii,lizard,9210.812499
6591,8941,Teratoscincus toksunicus,lizard,19.99256136
6592,8943,Terrapene carolina,turtle,312632.8917
6593,8944,Terrapene coahuila,turtle,1997.000249
6594,8945,Terrapene nelsoni,turtle,29345.36745
6595,8946,Terrapene ornata,turtle,258226.0407
6596,8947,Testudo hermanni,turtle,29904.38224
6597,8948,Testudo kleinmanni,turtle,55331.38829
6598,8949,Testudo marginata,turtle,4536.289185
6599,8950,Tetracheilostoma bilineatum,snake,35.69269044
6600,8951,Tetracheilostoma breuili,snake,13.31758148
6601,8953,Tetradactylus africanus,lizard,2078.165703
6602,8955,Tetradactylus ellenbergeri,lizard,59546.7088
6603,8956,Tetradactylus seps,lizard,429.4697234
6604,8957,Tetradactylus tetradactylus,lizard,4598.846028
6605,8960,Teuchocercus keyi,lizard,989.6125975
6606,8961,Thamnodynastes almae,snake,17.52039979
6607,8963,Thamnodynastes chaquensis,snake,1038897.173
6608,8966,Thamnodynastes dixoni,snake,21875.23825
6609,8968,Thamnodynastes gambotensis,snake,1197.31399
6610,8969,Thamnodynastes hypoconia,snake,637480.4875
6611,8970,Thamnodynastes lanei,snake,1205869.292
6612,8971,Thamnodynastes longicaudus,snake,304.1089828
6613,8973,Thamnodynastes pallidus,snake,954564.3129
6614,8974,Thamnodynastes paraguanae,snake,5433.331649
6615,8975,Thamnodynastes ramonriveroi,snake,77746.64345
6616,8976,Thamnodynastes rutilus,snake,15532.6827
6617,8977,Thamnodynastes sertanejo,snake,57214.07268
6618,8978,Thamnodynastes strigatus,snake,578818.918
6619,8980,Thamnophis atratus,snake,1120.162397
6620,8984,Thamnophis chrysocephalus,snake,57.42161337
6621,8986,Thamnophis couchii,snake,7450.682287
6622,8987,Thamnophis cyrtopsis,snake,127339.0677
6623,8988,Thamnophis elegans,snake,152604.0409
6624,8989,Thamnophis eques,snake,40387.64845
6625,8990,Thamnophis exsul,snake,465.847976
6626,8991,Thamnophis fulvus,snake,57.60035098
6627,8992,Thamnophis gigas,snake,12764.73525
6628,8994,Thamnophis hammondii,snake,6259.569202
6629,8996,Thamnophis marcianus,snake,323847.2959
6630,8997,Thamnophis melanogaster,snake,24359.8302
6631,8998,Thamnophis mendax,snake,106.837329
6632,8999,Thamnophis nigronuchalis,snake,69.13458139
6633,9000,Thamnophis ordinoides,snake,1624.787075
6634,9001,Thamnophis postremus,snake,87.61197461
6635,9002,Thamnophis proximus,snake,369518.8316
6636,9003,Thamnophis pulchrilatus,snake,860.4600869
6637,9006,Thamnophis rufipunctatus,snake,21607.39934
6638,9007,Thamnophis sauritus,snake,85448.57465
6639,9008,Thamnophis scalaris,snake,1711.714682
6640,9009,Thamnophis scaliger,snake,852.531107
6641,9010,Thamnophis sirtalis,snake,297710.8162
6642,9011,Thamnophis sumichrasti,snake,91.70969922
6643,9012,Thamnophis valida,snake,28300.32619
6644,9013,Thamnosophis epistibes,snake,5411.026606
6645,9014,Thamnosophis infrasignatus,snake,1723.908629
6646,9015,Thamnosophis lateralis,snake,9098.080001
6647,9018,Thamnosophis stumpffi,snake,267.741018
6648,9021,Thecadactylus rapicauda,lizard,1023933.66
6649,9022,Thecadactylus solimoensis,lizard,297413.443
6650,9023,Thelotornis capensis,snake,709452.7807
6651,9024,Thelotornis kirtlandii,snake,292658.6853
6652,9025,Thelotornis mossambicanus,snake,236255.9627
6653,9026,Thelotornis usambaricus,snake,202.7790715
6654,9027,Thermophis baileyi,snake,586.5936966
6655,9029,Thrasops flavigularis,snake,191087.4427
6656,9030,Thrasops jacksonii,snake,248133.1498
6657,9031,Thrasops occidentalis,snake,41080.91623
6658,9032,Thrasops schmidti,snake,239.5871411
6659,9033,Tiliqua adelaidensis,lizard,13795.61798
6660,9034,Tiliqua gigas,lizard,45287.16353
6661,9035,Tiliqua multifasciata,lizard,1285215.986
6662,9036,Tiliqua nigrolutea,lizard,51816.66961
6663,9037,Tiliqua occipitalis,lizard,862303.353
6664,9038,Tiliqua rugosa,lizard,948513.9753
6665,9039,Tiliqua scincoides,lizard,987631.0703
6666,9040,Timon lepidus,lizard,18591.08861
6667,9041,Timon pater,lizard,18982.11755
6668,9042,Timon tangitanus,lizard,2318.105891
6669,9043,Tomistoma schlegelii,croc,228318.9923
6670,9044,Tomodon dorsatum,snake,79796.43838
6671,9045,Tomodon ocellatus,snake,56966.24788
6672,9046,Tomodon orestes,snake,2562.864069
6673,9047,Toropuku stephensi,lizard,5.862640772
6674,9048,Toxicocalamus buergersi,snake,26.65561215
6675,9049,Toxicocalamus grandis,snake,9.993055808
6676,9050,Toxicocalamus holopelturus,snake,6.046205016
6677,9052,Toxicocalamus loriae,snake,61.20396697
6678,9053,Toxicocalamus mintoni,snake,13.74249518
6679,9054,Toxicocalamus misimae,snake,12.81756608
6680,9056,Toxicocalamus preussi,snake,12908.5421
6681,9058,Toxicocalamus stanleyanus,snake,2353.099669
6682,9059,Toxicodryas blandingii,snake,359091.6702
6683,9060,Toxicodryas pulverulenta,snake,271643.8014
6684,9061,Tracheloptychus madagascariensis,lizard,12075.08852
6685,9062,Tracheloptychus petersi,lizard,3724.121433
6686,9063,Trachemys adiutrix,turtle,12911.16529
6687,9064,Trachemys callirostris,turtle,61068.53644
6688,9065,Trachemys decorata,turtle,1660.271911
6689,9066,Trachemys decussata,turtle,52838.78723
6690,9067,Trachemys dorbigni,turtle,193118.646
6691,9068,Trachemys emolli,turtle,3581.340178
6692,9069,Trachemys gaigeae,turtle,36591.85002
6693,9070,Trachemys grayi,turtle,11154.33479
6694,9071,Trachemys nebulosa,turtle,15369.80594
6695,9072,Trachemys ornata,turtle,26258.34663
6696,9073,Trachemys scripta,turtle,380624.3979
6697,9074,Trachemys stejnegeri,turtle,5493.02172
6698,9075,Trachemys taylori,turtle,1866.753565
6699,9076,Trachemys terrapen,turtle,368.9153996
6700,9077,Trachemys venusta,turtle,131614.0149
6701,9078,Trachemys yaquia,turtle,18469.182
6702,9080,Trachischium guentheri,snake,119906.868
6703,9081,Trachischium laeve,snake,2329.960383
6704,9082,Trachischium monticola,snake,57611.80287
6705,9083,Trachischium tenuiceps,snake,30088.38581
6706,9084,Trachyboa boulengeri,snake,3455.673345
6707,9086,Trachylepis acutilabris,lizard,3633.013322
6708,9088,Trachylepis affinis,lizard,188667.9059
